"pvalue" "adjpvalue" "logFC" "score"
"PAK1IP1" 1.04343805772491e-10 3.97205863418576e-10 0.745730159024612 0.999999999895656
"GCNT2" 0.00609674451375684 0.00963495906940859 -0.298968614910985 0.993903255486243
"SMIM8" 3.12118728630051e-07 8.31131413913503e-07 -0.438205709616091 0.999999687881271
"NEDD9" 2.97205299830323e-26 4.13243472496835e-25 -1.83465981687969 1
"CEP85L" 0.000274169613307623 0.000523013801660396 -0.413001083736376 0.999725830386692
"ADTRP" 3.90629994471284e-54 1.94458987062572e-52 -2.58783665730356 1
"ASF1A" 0.108316164352578 0.139017380030455 -0.150759312229738 0.891683835647422
"MCM9" 0.000377356434341112 0.000706896855921927 -0.25286293460775 0.999622643565659
"FAM184A" 2.37262466903003e-21 2.24183147550002e-20 -1.67259090559435 1
"RNGTT" 0.169078019660639 0.208538608175151 0.100471516840661 0.830921980339361
"MAN1A1" 4.6677762780607e-12 2.04305464284508e-11 -0.926380512039246 0.999999999995332
"GABRR2" 4.9125011025912e-06 1.14334387133757e-05 0.9248943735386 0.999995087498897
"SERINC1" 4.15352851218562e-48 1.61427135838655e-46 -1.1606002922018 1
"HDDC2" 0.0052661416522586 0.00839885283390477 -0.24804003435607 0.994733858347741
"TPD52L1" 0.733608027051389 0.769684763436665 -0.0719354141201521 0.266391972948611
"HINT3" 1.12062087736063e-14 6.16876932796916e-14 -0.616996112525573 0.999999999999989
"NCOA7" 0.000280036998226941 0.000533323502704255 -0.551303356179956 0.999719963001773
"SASH1" 1.74705540495263e-56 9.39275220882698e-55 -1.8346680338547 1
"UST" 1.58917803048573e-21 1.51937477496765e-20 -1.47611058755748 1
"ULBP1" 1.27815785361636e-05 2.83412263142401e-05 -0.885558204994089 0.999987218421464
"FBXO5" 1.90408689546984e-07 5.20790529710582e-07 0.719285522024253 0.99999980959131
"MTRF1L" 0.161386424738581 0.199938677671754 -0.0984983295693763 0.838613575261419
"PPARD" 0.000428432550258918 0.000795463175218842 0.339871573663588 0.999571567449741
"FANCE" 0.00137663050265066 0.00238262403447285 0.362394387419378 0.998623369497349
"TULP1" 4.86290969779562e-06 1.13294627351936e-05 1.0285588740046 0.999995137090302
"SLC26A8" 0.0223100917862049 0.0323742213602968 0.459297969851196 0.977689908213795
"MAPK14" 0.119656105850644 0.152118966758497 0.0925364465370111 0.880343894149356
"KCTD20" 0.985768162051895 0.987605111232686 -0.00116529508157039 0.0142318379481052
"STK38" 2.04242072918695e-12 9.21460250099477e-12 0.497581118855727 0.999999999997958
"SRSF3" 0.312836894477189 0.363788483851664 0.0551005361939918 0.687163105522811
"SOD2" 0.00172394226423623 0.00294051023475742 -0.399773400440656 0.998276057735764
"MRPL18" 0.000312680949422254 0.000592206556274253 0.311690813926689 0.999687319050578
"MCM3" 9.94622882074578e-16 5.9903930041004e-15 0.803844546105665 0.999999999999999
"RNF8" 0.687442963350301 0.727925916220916 -0.0252838507313251 0.312557036649699
"PHACTR1" 1.30281553495702e-68 1.19392680473419e-66 -2.58173072914963 1
"MDGA1" 4.38096050775788e-38 1.11627981089458e-36 -1.89039946777571 1
"FBXO9" 0.00129293606201242 0.00224476843213525 -0.229504612695874 0.998707063937988
"CD83" 6.37039209415174e-34 1.33265958607748e-32 -1.56872728110201 1
"MDN1" 0.504957207464351 0.556075497202839 0.0701710548650054 0.495042792535649
"GLP1R" 4.47669043410885e-07 1.17215162356723e-06 -1.44593091786454 0.999999552330957
"SAYSD1" 0.000106257222416366 0.000212580344871442 0.292260909138574 0.999893742777584
"BMP5" 1.56577188165223e-12 7.12795220975695e-12 -1.64797164414522 0.999999999998434
"BACH2" 1.02136939164952e-09 3.5020550420738e-09 -0.874449518234468 0.999999998978631
"RBM24" 4.20769589902093e-18 3.0946615209899e-17 -2.01183163658083 1
"CAP2" 0.0553986738702586 0.0750735347717527 -0.252946995839454 0.944601326129741
"TREML2" 6.76867728710256e-05 0.000138631105985622 -0.761695078695279 0.999932313227129
"ZNF451" 0.793487069383867 0.82220130147559 0.0205191420211478 0.206512930616133
"BAG2" 0.167965495937441 0.207293249978956 0.243894464947631 0.832034504062559
"RAB23" 0.00931765202064538 0.0143319101126253 -0.309377518292814 0.990682347979355
"TSPO2" 0.000376228548222377 0.000705076398748296 0.805791933894558 0.999623771451778
"FHL5" 4.05913813063608e-82 5.95180353718449e-80 -3.15915530907823 1
"GPR63" 0.024487391394768 0.0353144792387529 -0.422310771200496 0.975512608605232
"KHDRBS2" 2.93824246108776e-36 6.76047256132447e-35 -2.95132518580269 1
"FBXL4" 0.886778946193718 0.903072207548837 0.0102651936755561 0.113221053806282
"CCNC" 0.0241508482340654 0.0348696653090359 0.207747833553586 0.975849151765935
"PRDM13" 9.045057521633e-05 0.000182633616382597 1.36818642802395 0.999909549424784
"E2F3" 9.58530225400037e-30 1.61210990672338e-28 1.39416038540794 1
"PTP4A1" 0.587825469162679 0.63511769775756 0.0680536201022972 0.412174530837321
"SIM1" 0.0012791937376462 0.00222304878725305 1.22586479728034 0.998720806262354
"ASCC3" 1.39102889420675e-11 5.80188907025102e-11 0.63970807240786 0.99999999998609
"BVES" 1.15333837250921e-15 6.9024840854178e-15 -1.18786306884637 0.999999999999999
"COL9A1" 5.29691104452516e-06 1.2296182820545e-05 1.31232776926196 0.999994703088955
"MED23" 0.0084646227031371 0.0131174000364045 0.180905201532123 0.991535377296863
"WASF1" 3.26839791826927e-08 9.65848113297272e-08 1.02753559292456 0.999999967316021
"GPLD1" 0.00551625761667638 0.00877606225087526 -0.419380405742199 0.994483742383324
"ALDH5A1" 0.729721795477197 0.766554828660395 -0.0431024187135778 0.270278204522803
"VNN1" 0.617732293982565 0.66321002260832 -0.131171371188924 0.382267706017435
"VNN2" 4.29210437678354e-15 2.4461961658354e-14 -1.31988926970896 0.999999999999996
"ACOT13" 0.00491452288239714 0.00787700880156847 0.275593689070903 0.995085477117603
"SMAP1" 0.464969809551884 0.517492275618433 -0.058708980863732 0.535030190448116
"RPS12" 0.248845158880417 0.29598993861226 -0.124337369768058 0.751154841119583
"C6orf62" 0.218911316759638 0.263651480586633 0.0684530604347071 0.781088683240362
"B3GAT2" 0.80851725621818 0.835184758905023 0.0357105481726577 0.19148274378182
"GMNN" 4.35905569424009e-15 2.48172288360037e-14 1.18937704002446 0.999999999999996
"EYA4" 3.45956056940635e-27 5.10048011187888e-26 -2.49783974862313 1
"SOBP" 1.2289980119805e-39 3.37691804688817e-38 -1.85783672499317 1
"NR2E1" 3.74708841298879e-09 1.21995940680453e-08 2.28163973145766 0.999999996252912
"SNX3" 2.2347635585709e-10 8.22745981195848e-10 -0.500603980691819 0.999999999776524
"HBS1L" 0.456455085817548 0.509280857716605 0.0560205500926636 0.543544914182452
"TRIM38" 0.0650989933136158 0.0870342890546509 0.133265615928679 0.934901006686384
"PEX7" 0.77021852839439 0.801836612952502 -0.0264982464050165 0.22978147160561
"ZBTB24" 0.602200687098541 0.648693974635167 -0.0351184323704545 0.397799312901459
"FIG4" 1.75856958474369e-42 5.42332100044569e-41 -0.939807679542179 1
"PERP" 4.33562333555684e-10 1.5513987294852e-09 0.803438973194908 0.999999999566438
"SLC16A10" 1.53356351654651e-13 7.6436483184112e-13 -1.1488620787947 0.999999999999847
"HECA" 8.30811110736196e-23 8.83915066297104e-22 -0.823697750217938 1
"PHACTR2" 2.27458364317009e-41 6.71918673639019e-40 -1.60547353734505 1
"EPM2A" 1.68546597129876e-51 7.44791250714458e-50 -1.22597708625818 1
"SLC39A7" 6.08175295095485e-19 4.75485183451046e-18 0.843389890591794 1
"CCR6" 0.533868507266868 0.583780688386937 -0.141946720775786 0.466131492733132
"UNC93A" 4.28752667913218e-07 1.1248132369506e-06 2.25341499351474 0.999999571247332
"PHF1" 0.516185526794913 0.566441445208542 -0.049424565882768 0.483814473205087
"CUTA" 0.00180693069870401 0.00307102057317145 0.317657382731773 0.998193069301296
"PACRG" 1.81662024900111e-28 2.84468621321737e-27 -2.73117411128311 1
"QKI" 1.22794803861501e-39 3.37691804688817e-38 -1.38739797805336 1
"C6orf118" 8.98303181044692e-20 7.51100674290816e-19 -3.10732974551354 1
"PDE10A" 0.735640774424334 0.771365885495389 -0.0862470840417765 0.264359225575666
"MDFI" 3.05869491267964e-05 6.50411209579564e-05 1.00102925040149 0.999969413050873
"TFEB" 5.65832098299514e-05 0.000116674839088121 -0.415962153914024 0.99994341679017
"SMOC2" 0.332720812399746 0.38430635800598 -0.193751615826152 0.667279187600254
"CCND3" 3.15357123114464e-10 1.14610072976863e-09 -0.803135381462864 0.999999999684643
"BYSL" 2.2236002961099e-18 1.66578955763849e-17 1.17554537306081 1
"FAM120B" 2.16688146955705e-11 8.87046477728062e-11 -0.404437646956093 0.999999999978331
"TBP" 0.733315575668249 0.769427980741165 -0.021671512023318 0.266684424331751
"GUCA1B" 0.0540551596096058 0.0733885243554993 0.340144052457444 0.945944840390394
"PRPH2" 7.47453877700913e-05 0.000152045448271384 -0.690046813937287 0.99992525461223
"PPP2R5D" 0.000103197801944822 0.000206716014352711 0.271682995595358 0.999896802198055
"MRPL2" 2.32040515259759e-08 6.97072354372259e-08 0.576374519833322 0.999999976795948
"PTK7" 0.000321756900850778 0.000608538585110483 0.455277361332335 0.999678243099149
"SRF" 1.75873768203393e-18 1.33114406727008e-17 -0.623457624282671 1
"CUL9" 4.04159738710629e-05 8.48456647880221e-05 0.361083353979032 0.999959584026129
"DNPH1" 2.57559418781627e-06 6.20626582490425e-06 0.658189430421464 0.999997424405812
"DUSP22" 1.90097869206907e-07 5.20028584199151e-07 -0.384780706467327 0.999999809902131
"EXOC2" 0.774043667821983 0.805350942994501 0.0171893275047653 0.225956332178017
"COX7A2" 0.115914774586792 0.147828686590524 0.177564884001422 0.884085225413208
"TMEM30A" 3.30299775039261e-05 6.99318071883466e-05 -0.350011755493349 0.999966970022496
"GMDS" 1.09850121928645e-15 6.5938690606145e-15 1.21237309260872 0.999999999999999
"SENP6" 0.00637340667944104 0.0100406989971386 -0.186038559654355 0.993626593320559
"IMPG1" 0.718662341619666 0.756464459177941 0.0730152995309997 0.281337658380334
"VEGFA" 0.0584237402997393 0.0787626635986707 0.267307763700935 0.941576259700261
"PRPF4B" 0.0213723565843041 0.031128295046798 0.141079934960491 0.978627643415696
"TTK" 1.55008826296812e-20 1.36694224130196e-19 2.84096722277515 1
"SLC29A1" 0.256494290312132 0.304079118592015 0.11532256923385 0.743505709687868
"BTN2A1" 0.196830492310496 0.239201251542796 -0.083504975611985 0.803169507689504
"LAMA4" 5.46439381520767e-15 3.08272850106626e-14 -1.0590374378076 0.999999999999995
"CLIC5" 8.84714225439808e-67 7.47097159273229e-65 -4.43733364330183 1
"FBRSL1" 5.38320946778116e-06 1.24767618200664e-05 0.475230644262392 0.999994616790532
"ENPP5" 0.247926708539336 0.295069252527093 0.197178818633003 0.752073291460664
"LY86" 1.73877679049715e-30 3.03843237854047e-29 -1.62438554864487 1
"PRSS16" 2.88510879775566e-06 6.90516690888871e-06 0.684299245887594 0.999997114891202
"MEP1A" 0.00133818266479009 0.00231931530199863 0.904034755340525 0.99866181733521
"TBX18" 0.0807485133831626 0.106352504683736 0.752007834540063 0.919251486616837
"PCDHB2" 0.0757456718141819 0.100287468452712 0.440774103698754 0.924254328185818
"HARS2" 1.9471829620027e-13 9.61607899391964e-13 0.498020608970452 0.999999999999805
"NUDT12" 0.00867916443318158 0.013430513589445 -0.349739001567854 0.991320835566818
"CEP72" 6.77260633341593e-16 4.15185737558592e-15 1.18024567427822 0.999999999999999
"MAN2A1" 3.36051761865696e-05 7.10843130115647e-05 0.456611422475866 0.999966394823813
"SEMA5A" 2.62725739136606e-58 1.54653410457457e-56 -2.8473949453217 1
"C7" 1.17397848707547e-18 8.96972952062546e-18 -2.64686642587691 1
"GHR" 3.15542133235259e-59 1.95745348728903e-57 -2.42708053344327 1
"HMGCS1" 4.87151950959904e-16 3.01275836542649e-15 -1.00965474991353 1
"DAP" 5.64928028805686e-21 5.17417613663084e-20 0.906661321168181 1
"NME5" 1.82178791029861e-09 6.10886012582253e-09 -1.20246959003629 0.999999998178212
"BRD8" 8.6382564601776e-08 2.45163537649489e-07 0.378615147169357 0.999999913617435
"KIF20A" 2.67594424270311e-24 3.22332372595657e-23 2.93404209318638 1
"NNT" 0.00544236222447178 0.00866704781975763 0.289561436938052 0.994557637775528
"MRPS30" 3.20695446268425e-10 1.16419015369422e-09 0.555683943409554 0.999999999679305
"HSPA9" 8.93438697813065e-11 3.42449447647978e-10 0.497583680062323 0.999999999910656
"MRPS27" 0.00837775874113933 0.0129890291969467 0.206133167603759 0.991622241258861
"PFDN1" 0.101063756838302 0.130508993918732 -0.122951227435412 0.898936243161698
"HBEGF" 1.92385597752072e-59 1.20270825819503e-57 -2.6467848939525 1
"SLC4A9" 0.257887458202285 0.305595974825116 -0.255254917872829 0.742112541797715
"LOX" 0.21340248246627 0.257560878294054 0.22416326463618 0.78659751753373
"GZMK" 0.884475718075673 0.901181860823912 0.0318811772427637 0.115524281924327
"APBB3" 0.00410614913381544 0.00666010452326119 0.405596661922342 0.995893850866185
"TMCO6" 4.59638938578141e-07 1.2013476649371e-06 0.455094522550468 0.999999540361061
"SPARC" 0.167172522064747 0.206488406217055 -0.192377087075095 0.832827477935253
"IK" 0.00109438441447822 0.00192091916651641 -0.20759709006098 0.998905615585522
"HMGCR" 1.45586229567494e-17 1.0330665625579e-16 -0.742909512365386 1
"FAF2" 5.30143894142311e-10 1.8768729747026e-09 0.397317144356799 0.999999999469856
"HAND1" 2.04455691535745e-11 8.39741749116384e-11 -2.0773156702797 0.999999999979554
"PCDHB3" 1.22716051782231e-05 2.72629090798293e-05 -0.765227033706566 0.999987728394822
"PCDHB5" 0.043102187514461 0.0594793961687836 -0.506174176077462 0.956897812485539
"PCDHB6" 0.105450598837581 0.135630997500108 -0.336204354678403 0.894549401162419
"PCDHB7" 1.44994868682081e-11 6.03515415993105e-11 -1.03831170552651 0.9999999999855
"PDE8B" 4.49981453103951e-45 1.50888791208184e-43 -1.62758751545168 1
"CLK4" 0.666283279555502 0.708683923499782 -0.0482882077250019 0.333716720444498
"PCDHB15" 1.9691308211739e-07 5.37760091681574e-07 -0.760329967978961 0.999999803086918
"HAVCR1" 1.93426083115722e-10 7.1817893521489e-10 3.32323811862586 0.999999999806574
"GRM6" 0.673726064580903 0.715562208325127 -0.106636758541909 0.326273935419097
"ITK" 0.00993547687316409 0.0152169125901874 -0.462357105800794 0.990064523126836
"RNF130" 9.67579629871078e-10 3.33036531160705e-09 -0.466522238219136 0.99999999903242
"THG1L" 0.281575116853618 0.3308220468919 -0.0974498083863017 0.718424883146382
"ARSB" 0.000151704551634338 0.000298031999185168 -0.308933947170281 0.999848295448366
"CLINT1" 0.0101667311977229 0.0155533726157709 0.211155882051617 0.989833268802277
"THBS4" 0.224043000563195 0.268988354628835 0.391588169908288 0.775956999436805
"CNOT6" 0.0135053810399922 0.0202725258998635 0.182455811652916 0.986494618960008
"IL12B" 0.112224327357407 0.143599061955384 0.339359893097811 0.887775672642593
"BTNL8" 5.60166457657989e-40 1.58507452553784e-38 -3.05532845270409 1
"TTC1" 0.864564938974336 0.884022308908145 0.0126782081054897 0.135435061025664
"MSH3" 0.873278771710017 0.891632164899086 0.0130034548418899 0.126721228289983
"RASGRF2" 0.357467045354375 0.409691322001046 0.13440572799986 0.642532954645625
"GABRG2" 0.242016503811483 0.288676541190313 0.461424909066662 0.757983496188517
"CCNG1" 0.0220236034603334 0.0319988019288098 -0.240953415458488 0.977976396539667
"POLR3G" 0.000514491714894255 0.000944806657125064 0.547606361113222 0.999485508285106
"DROSHA" 5.661539806103e-19 4.43061501856551e-18 0.827062081014623 1
"CDH6" 3.43257402585859e-13 1.66008954911764e-12 -1.16661747068482 0.999999999999657
"LMNB1" 2.65514198550708e-22 2.71214598380264e-21 1.72423802816797 1
"ARRDC3" 0.00962611061085361 0.0147697429644652 -0.350155173131362 0.990373889389146
"GOLPH3" 9.91194252023009e-08 2.79737044459827e-07 0.418279400868476 0.999999900880575
"SUB1" 4.00801086573926e-07 1.05474314331063e-06 0.417285390212467 0.999999599198913
"NPR3" 5.80004411569913e-32 1.09542050986079e-30 -1.96606087431537 1
"FAM172A" 9.63806166542181e-05 0.000193782468962339 -0.306956764622046 0.999903619383346
"SLC27A6" 3.27937171686049e-56 1.74564311621263e-54 -4.29466318839062 1
"IRX4" 0.0350845568134771 0.049181193885327 0.709233386085087 0.964915443186523
"LNPEP" 0.00831972854270259 0.0129089852491823 -0.23855148164436 0.991680271457297
"PDE4D" 2.46708703670938e-05 5.31634850018189e-05 -0.823527376322696 0.999975329129633
"RAD1" 2.74010211308249e-05 5.8660879986604e-05 0.357415343766894 0.999972598978869
"BRIX1" 1.61332531797984e-21 1.54154763351284e-20 1.14534658959615 1
"AGXT2" 0.59364988266682 0.640595367467261 0.141200772102005 0.40635011733318
"PRLR" 0.26614245467518 0.314384916614617 0.38176059558067 0.73385754532482
"SLC12A7" 1.70787538881786e-13 8.47840016812658e-13 0.941101266040454 0.999999999999829
"RAD50" 0.0190349299829392 0.0279253825766967 0.176793147779396 0.980965070017061
"ST8SIA4" 0.325224926628572 0.376619244801281 0.158147025070661 0.674775073371428
"GNPDA1" 1.27864691522499e-05 2.8348173327373e-05 0.357111509069579 0.999987213530848
"PCDH12" 2.39887374515741e-46 8.59809658569863e-45 -1.66286954572192 1
"SKP1" 0.129275358288628 0.163356491212573 -0.119002120191968 0.870724641711372
"NUP155" 1.32869403912634e-22 1.3924955267751e-21 1.19813741634418 1
"PPP2CA" 0.861575291875201 0.881300601386042 -0.0104979615995284 0.138424708124799
"FGF1" 0.0277522751973947 0.0396541855650938 -0.386825512387468 0.972247724802605
"NR3C1" 1.76698914642458e-10 6.58193255027301e-10 -0.639521421684549 0.999999999823301
"C5orf15" 0.0126620278241607 0.019079395251858 0.188717619283085 0.987337972175839
"PPWD1" 0.719236043711674 0.757018934287758 0.0255474897105266 0.280763956288326
"LIFR" 8.51065818939648e-25 1.06370147625856e-23 -1.80805144796513 1
"TRIM23" 0.0303115183745672 0.0430099832729299 -0.183717232947056 0.969688481625433
"TRAPPC13" 0.568934905706286 0.617561820723917 -0.0444511605585049 0.431065094293714
"SEC24A" 1.08998907879095e-13 5.50248320870714e-13 0.670388575774548 0.999999999999891
"TXNDC15" 0.002238506840259 0.00375761126778627 -0.22195873803457 0.997761493159741
"TTC33" 0.000197176130019021 0.00038247291313071 -0.324772440609733 0.999802823869981
"WWC1" 6.3850825777209e-12 2.74993316144353e-11 -0.748604340690036 0.999999999993615
"TCERG1" 3.45605666498963e-17 2.3700143686062e-16 0.675155086534633 1
"DPYSL3" 0.606903293198261 0.653018226550684 -0.0788401872183088 0.393096706801739
"SMAD5" 0.06498666260255 0.0869057193529996 0.136382738877134 0.93501333739745
"CSNK1A1" 0.612815062763888 0.658676139365503 0.039507803183455 0.387184937236112
"HMGXB3" 8.15162249192411e-08 2.32046451062908e-07 0.334883392838183 0.999999918483775
"ERGIC1" 0.0184376520859707 0.0271144803228907 0.209161728560908 0.981562347914029
"PDGFRB" 0.0172542020418268 0.0254777098537603 -0.295054279234626 0.982745797958173
"CDX1" 2.81118999511844e-12 1.25184106657276e-11 1.46809718522959 0.999999999997189
"ATP6V0E1" 0.170980661054813 0.210675865710702 -0.124829732848748 0.829019338945187
"BNIP1" 0.00228731197024463 0.00383612922616987 0.299465313712965 0.997712688029755
"STC2" 0.246617581159862 0.293708555455026 0.276564963803343 0.753382418840138
"CPEB4" 4.3780995241661e-07 1.14764126808508e-06 -0.496800104093553 0.999999562190048
"HRH2" 0.00420559547334875 0.00680702954236248 -0.528917903182024 0.995794404526651
"DBN1" 4.77756831608968e-14 2.49134818526383e-13 1.05187223922572 0.999999999999952
"ZNF346" 0.0011321591516655 0.00198271272534236 0.224019489928751 0.998867840848334
"UNC5A" 0.240127874755968 0.28659465833137 0.261889531783222 0.759872125244032
"EHHADH" 0.3775702356591 0.429678284833531 0.101705494076796 0.6224297643409
"CNTN3" 0.0905859002920558 0.118218301303549 -0.462177714276381 0.909414099707944
"SMC4" 2.94305208411639e-07 7.86292646425596e-07 0.665088966123333 0.999999705694792
"ACTR8" 0.109161592562044 0.140046717024595 0.0885828261350546 0.890838407437956
"TBCCD1" 0.468739808350505 0.521184638693319 0.0587212366895984 0.531260191649495
"TIMMDC1" 0.00167804374962647 0.00286950462656121 0.225037460538888 0.998321956250374
"CRBN" 1.86277316536474e-21 1.77779102864899e-20 -0.717970523261216 1
"KNG1" 0.283835450515368 0.333113729270347 0.376974634362607 0.716164549484632
"HRG" 2.75639093354392e-05 5.90017642563103e-05 1.24865665812975 0.999972436090665
"BCL6" 0.000247173434095386 0.00047358758832555 -0.34879539948725 0.999752826565905
"HGD" 0.000201390206839089 0.000390176894427347 1.93427304274172 0.999798609793161
"CLDN16" 0.00277181800728065 0.0045980307147413 -0.762471810256692 0.997228181992719
"ARL6" 3.81459731088289e-25 4.87524881356815e-24 -0.893923314451522 1
"NPHP3" 0.116626712268555 0.148666106234058 -0.157405806582624 0.883373287731445
"CD86" 2.29354906515665e-12 1.03129782191e-11 -0.934006617711829 0.999999999997707
"AMOTL2" 3.1250873152966e-14 1.65586508897565e-13 -0.903588660027441 0.999999999999969
"NIT2" 3.20075526937927e-12 1.41943859609069e-11 0.600730050376364 0.999999999996799
"FAM162A" 4.1067124267377e-06 9.65134266805368e-06 0.515520154718494 0.999995893287573
"OGG1" 0.875913732384374 0.893813272784232 -0.0102723860984244 0.124086267615626
"KPNA1" 0.210938811530559 0.254848845781002 0.0807055052172908 0.789061188469441
"PCCB" 2.1962110293946e-07 5.96040513092808e-07 0.534968184211405 0.999999780378897
"UBE3A" 0.207984113098091 0.251653403063516 -0.0838092181407121 0.792015886901909
"ARMC8" 0.000655473834207612 0.00118561595513453 -0.194950356038064 0.999344526165792
"CEP70" 0.00082335156279186 0.001468521215998 0.379055845075637 0.999176648437208
"RBP2" 1.28353417639886e-67 1.12511536582267e-65 -4.11129841587613 1
"RBP1" 3.03643592643079e-10 1.10577274909465e-09 -0.919283076645635 0.999999999696356
"SLC25A36" 0.0290212676650828 0.0413355727808301 -0.192195326497894 0.970978732334917
"RNF7" 0.00342979325247193 0.00561387612838641 0.22816100520531 0.996570206747528
"TFDP2" 0.461554813598126 0.514330357090243 -0.0653329021954808 0.538445186401874
"XRN1" 0.530084686765667 0.580154435288284 -0.0550704961337894 0.469915313234333
"KAT2B" 7.14647785492146e-34 1.48921888012956e-32 -1.22734333444076 1
"BCHE" 4.21489145868336e-63 3.1619527598653e-61 -3.00988798775464 1
"SERPINI2" 3.93298620286767e-08 1.15190002662162e-07 -1.57187451888922 0.999999960670138
"PDCD10" 0.0377216768938566 0.0525808423317788 0.19338061596972 0.962278323106143
"LRRC31" 0.351334456635225 0.40337937436429 0.352064476005898 0.648665543364775
"WNT5A" 0.232414725902513 0.278128588372284 -0.209651085881938 0.767585274097487
"PFKFB4" 0.00380713256584912 0.00619441553057404 0.488294806909771 0.996192867434151
"COL7A1" 5.02958415175948e-09 1.61855871475915e-08 2.28954175665803 0.999999994970416
"FGF12" 0.00746254305837908 0.0116506976080337 -0.6995770964721 0.992537456941621
"PRKAR2A" 0.106674075513083 0.13701888699136 -0.112856585622499 0.893325924486917
"HES1" 0.000214111060904278 0.000413580515128755 0.547113529345073 0.999785888939096
"USP4" 0.0576331349231723 0.0778138986418756 -0.105665869580658 0.942366865076828
"ACAP2" 0.000623862420504106 0.00113199201038483 -0.301092908947631 0.999376137579496
"ECT2" 7.84581687878956e-23 8.38047552569516e-22 1.91866788307299 1
"GNAI2" 7.77800836562514e-23 8.31355181770497e-22 -0.866143134460659 1
"TFG" 6.09902929277254e-23 6.57561787855136e-22 0.762668235934586 1
"USP9Y" 0.0260533212817347 0.0373803659027023 -0.446068326796389 0.973946678718265
"HYAL1" 4.80818696845928e-42 1.45499526480825e-40 -2.66992366952293 1
"TUSC2" 0.576501636726582 0.624262833082447 -0.0415129139153417 0.423498363273418
"NPRL2" 2.86788264417108e-08 8.51077813575628e-08 0.507182609309932 0.999999971321174
"RPL24" 0.0282986979638277 0.0403812881056867 0.25229712609859 0.971701302036172
"C3orf14" 1.21352011603209e-05 2.69896110748506e-05 0.724242030439611 0.99998786479884
"FXR1" 5.21845843693431e-07 1.35887174893952e-06 0.341476455483469 0.999999478154156
"CBLB" 2.79537706145167e-09 9.21263519087741e-09 0.561830433426725 0.999999997204623
"BBX" 0.024059362590237 0.0347437961516637 -0.195973536797328 0.975940637409763
"IFT57" 2.11288280922212e-14 1.13747285814231e-13 -1.19940440115112 0.999999999999979
"GNB4" 2.68951885469193e-09 8.88372918437972e-09 -0.717578978664908 0.999999997310481
"HHLA2" 0.441336168622129 0.494395823288395 -0.358231400942499 0.558663831377871
"IQCG" 9.26042265840536e-05 0.000186631709430739 -0.438901170361856 0.999907395773416
"GBE1" 0.403622079886156 0.456459159057903 -0.0835027577324986 0.596377920113844
"UMPS" 1.08471923031434e-07 3.04124926027695e-07 0.411241372417315 0.999999891528077
"NCBP2" 7.62685809654317e-13 3.58431218645527e-12 0.477117600896974 0.999999999999237
"SNX4" 0.0144677204199027 0.0216044683503945 -0.154012539978838 0.985532279580097
"C3orf52" 0.745346618649739 0.779667657578419 -0.0436336845977871 0.254653381350261
"FRMD4B" 1.06811772268637e-30 1.89523330574351e-29 -1.14906197031539 1
"SLC41A3" 0.732259432621558 0.768519806660145 0.0267997511136 0.267740567378442
"ROPN1B" 0.696025169960494 0.73570941518401 0.0993693100668211 0.303974830039506
"PLXNA1" 0.284344742727847 0.333614341707824 -0.118453014086244 0.715655257272153
"ATP6V1A" 0.214605827525631 0.258871991037388 -0.07865955224993 0.785394172474368
"ABTB1" 3.57221040461774e-15 2.0482112199104e-14 -0.761083479773021 0.999999999999996
"PODXL2" 7.83309905059699e-10 2.71932962951095e-09 2.57798023755807 0.99999999921669
"UPK1B" 0.371071857517786 0.423178815661767 -0.432070261235594 0.628928142482214
"CSPG5" 0.446916981600809 0.50009185487994 0.180315134402477 0.553083018399191
"KLHL18" 0.000500764591040665 0.000921802338381064 -0.186387858888994 0.999499235408959
"SCAP" 0.122111376763634 0.154983820886107 -0.107234949229405 0.877888623236366
"EFCC1" 2.85820440307724e-85 4.85262934918241e-83 -2.79333339242101 1
"NEK11" 0.03509744910662 0.0491949905831818 -0.271780334174776 0.96490255089338
"MRPL3" 1.07985285681225e-31 2.01818617931921e-30 1.02959722480309 1
"PLSCR4" 2.03745185523772e-39 5.52303545766878e-38 -1.51903651650365 1
"HEMK1" 0.0376282741937478 0.0524642491762584 0.201678371527328 0.962371725806252
"CISH" 0.00263208187751785 0.00437883946389741 -0.462853412105577 0.997367918122482
"MAPKAPK3" 0.0159333798429193 0.0236333900576095 -0.243094556708104 0.984066620157081
"ACVR2B" 3.97939157844056e-06 9.36303526895228e-06 0.561069296080845 0.999996020608422
"WDR48" 4.21252082134516e-06 9.88991969832257e-06 -0.252238030684108 0.999995787479179
"COMMD2" 2.1584195039217e-08 6.49741474034214e-08 -0.439535954042075 0.999999978415805
"GORASP1" 3.73535068278054e-14 1.96926195584482e-13 -0.395415649890837 0.999999999999963
"PEX5L" 0.32345759704437 0.374841757632465 -0.247904702637622 0.67654240295563
"RRP9" 0.000534360568989234 0.000979509218914349 0.367551158397329 0.999465639431011
"ABCC5" 2.2220439971603e-07 6.02747185169837e-07 0.664363712428443 0.9999997777956
"AADAC" 4.26730985354816e-33 8.57128774942444e-32 -3.28539367300075 1
"ABHD14B" 0.011440580062809 0.0173589008309545 -0.267629490488615 0.988559419937191
"EIF1B" 5.2883788516628e-20 4.47514493696061e-19 -0.607506023429425 1
