"pvalue" "adjpvalue" "logFC"
"STARD4" 3.98384671337299e-19 2.94209998351616e-18 -1.07623636652982
"FUBP1" 4.16282610050113e-19 3.07287058009074e-18 0.617011376511582
"MAP3K8" 4.19091627612711e-19 3.09219069614155e-18 -1.06292315554709
"MTX1" 4.19672450817412e-19 3.09506033801282e-18 0.823388853909943
"TCTE1" 4.2994439975368e-19 3.16909448123838e-18 -2.48937997024434
"GCSH" 4.30104025012761e-19 3.16909448123838e-18 0.932498562877891
"C7" 4.38915393115525e-19 3.23254172400014e-18 -2.63374221137261
"PRR3" 4.44795468381639e-19 3.27435240051459e-18 0.708109550089553
"TMEM178A" 4.48966268007633e-19 3.30354787257989e-18 -1.87007712785649
"NPY5R" 4.59382647617185e-19 3.37865149266647e-18 -1.4492216418844
"LIMK1" 4.60338308921473e-19 3.38413700300567e-18 1.04855125868455
"PDZD11" 4.64537105184574e-19 3.41344827768656e-18 0.860245364145519
"OSTF1" 4.70513068543733e-19 3.45578564778774e-18 -0.636499722042925
"QDPR" 4.72160557664857e-19 3.46630752597928e-18 -0.88382952362711
"ITM2B" 4.81777171059956e-19 3.53529753959328e-18 -0.84707262337677
"RPAP3" 4.94509591618139e-19 3.62707830978125e-18 0.58166835187472
"PRR5-ARHGAP8" 5.04883923463514e-19 3.70148763706501e-18 1.32853500385828
"STAMBP" 5.13142235384479e-19 3.76032308701329e-18 0.505358080224609
"MIOX" 5.23921128678523e-19 3.83620410220405e-18 2.62589691679644
"CD81" 5.23972821449286e-19 3.83620410220405e-18 -0.919070474943792
"CFAP58" 5.30146455630878e-19 3.87964255121163e-18 -1.94650636083501
"VPS45" 6.07586378561e-19 4.44433591828134e-18 0.606903316491345
"RNFT2" 6.09415786250514e-19 4.45569683428583e-18 1.62974889547844
"ASGR1" 6.2386066596392e-19 4.55924271922613e-18 -1.38345376148764
"TMOD2" 6.25658195277619e-19 4.57030843823945e-18 -1.11419977634657
"ATOH8" 6.43354605619488e-19 4.69744972115741e-18 -2.52746502112501
"LIPA" 6.47190393861975e-19 4.72331848986416e-18 -1.17467245451364
"WDR77" 6.48143795770096e-19 4.7281371695956e-18 0.656078612535359
"TCP11L2" 6.59589531407214e-19 4.80945730201942e-18 -1.06350266771381
"IL17RA" 6.69845613785343e-19 4.88075569558212e-18 -0.694674950612952
"NAP1L5" 6.69972912766991e-19 4.88075569558212e-18 -1.03842193138381
"SLC19A1" 6.70735283651402e-19 4.88410356208283e-18 -0.945921501291198
"TEF" 6.73352931575867e-19 4.90095191037327e-18 -1.19052246709734
"RUSC2" 6.74790260342136e-19 4.90919806452788e-18 -0.825134406104301
"ABCC10" 6.77646119725911e-19 4.92775214835853e-18 0.72146721508872
"SRPK3" 6.84284273634668e-19 4.97378145536438e-18 2.28066999965433
"CRBN" 6.9566709216673e-19 5.05424077907981e-18 -0.710062227844984
"TBC1D2" 7.23868896179043e-19 5.25676786423763e-18 -1.28669041709043
"GTPBP2" 7.42680629717692e-19 5.39095223974647e-18 0.666300420712173
"LIG1" 7.43987441540452e-19 5.39800874701123e-18 0.831095485707942
"LCOR" 7.48404332250131e-19 5.42761397251006e-18 0.956324976312681
"DIAPH2" 7.65164955973389e-19 5.54667216849204e-18 -1.04674594154573
"ITGAL" 7.68401606230743e-19 5.56763230318762e-18 -1.42175216666782
"PROC" 7.72591569832641e-19 5.59547796579734e-18 2.418986862199
"ETV5" 7.80066415878251e-19 5.64707864528739e-18 -1.20881569088917
"ORC5" 7.80813991381791e-19 5.64960551871117e-18 0.762675044092165
"TTPAL" 7.81116021249049e-19 5.64960551871117e-18 0.698632798068304
"FCGR3A" 7.99233817411198e-19 5.77805568849181e-18 -1.57949703649509
"CWH43" 8.00580947276875e-19 5.78520165709172e-18 -2.59628679930726
"EPB41L5" 8.05518514810366e-19 5.81827502255996e-18 -1.00573573830524
"NFASC" 8.06828683997257e-19 5.82512974225236e-18 -1.66962924586869
"ZBTB41" 8.13538867186147e-19 5.87094782498674e-18 0.839616041544019
"C17orf58" 8.14240379982482e-19 5.87338241893446e-18 0.922705720574462
"PIGU" 8.34737205486598e-19 6.01854107612577e-18 0.759328389553764
"KIAA1522" 8.58896134186016e-19 6.18996235401531e-18 0.950553427499225
"TCERG1" 8.62130065141835e-19 6.21049389042995e-18 0.670415092635955
"C9orf24" 8.76839072403849e-19 6.31363276732218e-18 -2.88377458885385
"NFATC1" 8.91887362641279e-19 6.41758500500253e-18 -1.04866313922585
"OR51E1" 8.92071770178912e-19 6.41758500500253e-18 2.03200328707782
"ZBED4" 8.98009572722592e-19 6.45742148838283e-18 0.634016095292412
"CENPO" 9.04007560282122e-19 6.4976550533825e-18 0.911727144320966
"SIGLEC16" 9.13634683265287e-19 6.56392597166406e-18 -1.66556667651097
"SERTAD1" 9.14893708881325e-19 6.57004480433966e-18 -1.17625586509651
"PARD6B" 9.28040029595148e-19 6.66148537487323e-18 -1.10865919909811
"TTLL4" 9.38157542220972e-19 6.73111343348846e-18 0.684840482477654
"ZNF212" 9.59602603617762e-19 6.88191658237034e-18 0.654411290352843
"EIF1B" 9.72168491673744e-19 6.96893582320259e-18 -0.607523265946841
"ECM2" 9.82423090474102e-19 7.03931675977645e-18 -1.37094132796783
"HECW2" 9.91482522173638e-19 7.10107531089636e-18 -1.276497926127
"FOXRED1" 9.95811796548275e-19 7.12891631892016e-18 0.774500024884365
"LAPTM4B" 1.00818829524856e-18 7.2143163327702e-18 1.26467216534464
"PUS7L" 1.01849399159282e-18 7.28482908665217e-18 0.787575427766453
"SLA" 1.03614604867725e-18 7.40780124960791e-18 -1.32436932602191
"CPA3" 1.03777563947403e-18 7.41616450557228e-18 -2.3152197435732
"MRTO4" 1.08371368488659e-18 7.74101772521513e-18 0.867212061850813
"PRDM15" 1.09570391733495e-18 7.82319985953755e-18 0.808246281851465
"ABCA6" 1.12716351481723e-18 8.04425678340137e-18 -1.59945091114097
"AP1S1" 1.13545731413692e-18 8.09986334352696e-18 1.0242641946495
"WDR74" 1.13877736755631e-18 8.11995586265066e-18 0.642651902778076
"C16orf86" 1.14097308038011e-18 8.13201715132603e-18 -1.14660519387774
"HECW1" 1.1416542112245e-18 8.13327772651941e-18 1.83979624531805
"MTG1" 1.14992019153945e-18 8.18854868403526e-18 0.979025685299065
"ATXN7L3" 1.1532418636338e-18 8.20857811939522e-18 0.602830318213439
"FRMPD4" 1.17062182382431e-18 8.32861023222863e-18 -1.38944921182707
"FOXN3" 1.1740701033342e-18 8.34946062463723e-18 -0.854621966736515
"IL1A" 1.19431843807021e-18 8.48971445025756e-18 -2.30003326562048
"FOXF2" 1.23893502957737e-18 8.80298814627905e-18 -1.54204179148954
"FASTKD3" 1.24862841736591e-18 8.86795585367449e-18 0.806987871713341
"MAP4" 1.25955889290494e-18 8.94164849633086e-18 -0.636243848101265
"HOOK1" 1.28099402081608e-18 9.08981634920484e-18 1.04341696829543
"AP1S2" 1.2855263012007e-18 9.11796557258844e-18 -1.05560715524404
"EGR1" 1.35250022481885e-18 9.58878071477062e-18 -1.72749277436147
"MAGED1" 1.38513298768691e-18 9.81582159859501e-18 0.8913631272133
"C16orf87" 1.42355506577872e-18 1.00836713464844e-17 0.66814360106423
"ZSCAN16" 1.45468712835958e-18 1.02996701902159e-17 0.837546645466056
"PAK6" 1.48112253156066e-18 1.04819488881812e-17 1.03279675272959
"RILP" 1.48173125829581e-18 1.04819488881812e-17 -1.14178711950214
"SGCE" 1.48646444253885e-18 1.05108220051334e-17 -1.36476779098106
"HNRNPAB" 1.48958030076111e-18 1.05282386814092e-17 0.691268625239697
"IL18R1" 1.50441600264872e-18 1.06284387677272e-17 -1.46735537499737
"ATP2A1" 1.52764948154239e-18 1.07878539788955e-17 1.47617079218014
"FHDC1" 1.53530606694999e-18 1.08371779229043e-17 -1.18197519939032
"KRT222" 1.53604831707569e-18 1.08376742371451e-17 -1.01918694543763
"TNFAIP8L3" 1.55294238157677e-18 1.09520803115224e-17 -1.31072404841166
"NABP2" 1.57020404540089e-18 1.10689777308877e-17 0.874586070140762
"LHX6" 1.57603523135979e-18 1.11052303392757e-17 -1.40645057476721
"ATP2A2" 1.58544651693819e-18 1.11666667561992e-17 0.726230552026208
"DISP1" 1.60053893284757e-18 1.12680455905275e-17 -1.05389650357096
"COA4" 1.64340134320289e-18 1.15647557873121e-17 0.834924407712019
"COIL" 1.66657014309723e-18 1.17226820052399e-17 0.557970830162667
"AIFM1" 1.69285742622076e-18 1.19023964374519e-17 0.734786817561061
"CYP2F1" 1.69865423667006e-18 1.19379495351858e-17 -2.72483606303837
"CUL7" 1.70687395536765e-18 1.19904921716572e-17 0.809731832297271
"SERPINA9" 1.7321683137286e-18 1.21628832094596e-17 -1.64545939931607
"KIF20B" 1.73893490349443e-18 1.2205083141193e-17 1.09310204901599
"GNL2" 1.81376780510528e-18 1.27247763934507e-17 0.584850185487818
"C15orf48" 1.81526498529155e-18 1.27297430207685e-17 2.39283472187793
"SIGLEC5" 1.81935652351168e-18 1.27528906422077e-17 -1.4491702885565
"LCP1" 1.8288770514698e-18 1.28140564566274e-17 -1.3097186038494
"PARD3B" 1.84738226393748e-18 1.29374670521736e-17 -1.1949607637349
"RUNX1T1" 1.84809498965888e-18 1.29374670521736e-17 -1.47927688931407
"CXCL2" 1.86526087729654e-18 1.30519707982282e-17 -2.07695132789214
"EPHX4" 1.88143711038684e-18 1.31594532321897e-17 2.04756895194094
"NHLRC4" 1.95100377047917e-18 1.3640112619878e-17 -1.61602449328719
"HCAR2" 1.95325936864914e-18 1.36499654926092e-17 -2.15209088290931
"KLRF1" 1.98776238934156e-18 1.38850669457298e-17 -1.75259506107516
"SEMA4C" 2.00224910413038e-18 1.39802059742506e-17 0.888284728378186
"GFRA1" 2.05830189904817e-18 1.43653618908472e-17 -2.37147249764213
"PRCD" 2.06267711682589e-18 1.43896709417322e-17 -1.02990805598046
"SETDB1" 2.06959614257969e-18 1.44316974421391e-17 0.648370027763428
"DCUN1D5" 2.0851817088675e-18 1.45340949793967e-17 0.796227632014172
"ARHGAP23" 2.11734606669318e-18 1.47519113216822e-17 -1.14384306588224
"CBX2" 2.12931917405582e-18 1.48239004209671e-17 1.94904253871558
"NIF3L1" 2.12951685010731e-18 1.48239004209671e-17 0.652326211216532
"RD3" 2.13542606511391e-18 1.48586225212348e-17 -1.20590567350808
"SULT1A1" 2.16254123479301e-18 1.50408053367729e-17 -1.41722308573824
"SCG5" 2.16787416180879e-18 1.50713975671612e-17 2.33931119286638
"BDH1" 2.18542468228159e-18 1.51868654461524e-17 1.2030022502641
"NRGN" 2.21589207375145e-18 1.53919566139264e-17 -2.16634066593042
"ANKRD39" 2.24537407247437e-18 1.55900294511145e-17 0.711752796916172
"MOB3C" 2.27063273191918e-18 1.57586210555613e-17 -0.670455021153786
"NRROS" 2.27649485949554e-18 1.57925099306682e-17 -1.18930181389126
"SYNJ2BP" 2.2956266867228e-18 1.5918384707718e-17 -0.605167199218223
"MYO1F" 2.29976748489578e-18 1.59402448491122e-17 -1.16197693023192
"NDUFAF7" 2.34046071961303e-18 1.62153311626454e-17 0.561937619739211
"C1orf21" 2.38115580655068e-18 1.64901940763658e-17 -1.35127360015106
"URB2" 2.39088296224223e-18 1.65504512008605e-17 0.774280623567757
"PSMD14" 2.4059740613815e-18 1.66477716156252e-17 0.793442008683639
"MAGI2" 2.4297441236213e-18 1.68050355788542e-17 -1.09195990222687
"THY1" 2.44301024554835e-18 1.68895466139946e-17 1.50469808634013
"MAGI1" 2.5013397581668e-18 1.72853937272803e-17 -1.0865559290101
"PUSL1" 2.52213659462898e-18 1.74216450255978e-17 1.05911415115725
"PLAC1" 2.52451289181778e-18 1.74305943630689e-17 2.27773823227073
"SLC39A7" 2.56587841588795e-18 1.77086234359678e-17 0.849702348687802
"HSDL2" 2.57989271191062e-18 1.77977286357598e-17 -0.849547443519123
"RRP1" 2.60323556214801e-18 1.7951084387296e-17 0.781298805392005
"CHAF1A" 2.73222841534162e-18 1.88325265431816e-17 0.933671606707438
"HPGDS" 2.77127709619874e-18 1.9093519130538e-17 -1.92048148925301
"HPRT1" 2.7862840559155e-18 1.9188717138284e-17 0.95198639439036
"SRRM4" 2.80677976203052e-18 1.93216179179643e-17 -1.64757245722156
"SRF" 2.85214852444124e-18 1.96255561223177e-17 -0.629247671556598
"ID3" 2.88415658790315e-18 1.98373397041748e-17 -1.26139699929848
"RACGAP1" 2.89378532982365e-18 1.98950825169333e-17 1.20716637176406
"FAM114A1" 3.00275309639485e-18 2.06354515090552e-17 0.804980552068188
"COL6A5" 3.07068535166899e-18 2.10933066597399e-17 -2.26181874919611
"SLC9A7" 3.0762579558019e-18 2.11225902805998e-17 1.06492346238314
"MS4A4A" 3.08557063031189e-18 2.11775185941704e-17 -1.46785698444848
"RNF38" 3.15429987919192e-18 2.16400266914021e-17 -0.694097946794248
"NDE1" 3.18850551876888e-18 2.18653935000949e-17 0.837418517823882
"EED" 3.2244551756978e-18 2.2102523386668e-17 0.62702461635369
"EYA4" 3.2442575922225e-18 2.22288150828193e-17 -2.34089365754551
"C1orf56" 3.30474493331861e-18 2.26336437492552e-17 1.01830233965011
"LRRC71" 3.32510468115752e-18 2.27634182522876e-17 -2.54033562554658
"MAPRE2" 3.34963210521351e-18 2.29216021319426e-17 -0.792736135905485
"ZNF341" 3.4116554855837e-18 2.33361286373959e-17 0.813252915241088
"CA5B" 3.51625317303289e-18 2.40413935683966e-17 -0.783289847886811
"C10orf105" 3.64097677274449e-18 2.48836077828796e-17 -1.14417499472849
"PEG3" 3.64571738056793e-18 2.49054534651335e-17 -1.69375997580383
"XPO6" 3.65011905907638e-18 2.49249662590359e-17 0.521406281191552
"GLRX3" 3.66351688193346e-18 2.5005867028652e-17 0.789154918846135
"TMOD3" 3.6773588030658e-18 2.50897293293775e-17 -0.690030916068345
"FAM83H" 3.68650320277598e-18 2.51414842103906e-17 1.09447522848717
"PREB" 3.74242372756326e-18 2.55120677522687e-17 0.701784489039001
"GNB3" 3.7709011115483e-18 2.56953375699884e-17 1.47204216053529
"B4GAT1" 3.80274742148065e-18 2.59013991389617e-17 -0.859958990302651
"HNRNPC" 3.81910492023303e-18 2.6001833372072e-17 0.573332479836226
"ETV1" 3.82121919311865e-18 2.60052507872619e-17 -1.5663739033971
"SLC35A2" 3.90850733156445e-18 2.65880703293138e-17 0.89086941791577
"GPR65" 3.97815893299725e-18 2.70504744647186e-17 -1.33565586747775
"EFNB2" 4.18887304379247e-18 2.84712740511288e-17 -1.33488437142688
"GALNT16" 4.31316948995972e-18 2.93037534555856e-17 -1.86853353522155
"SPDEF" 4.34693758822334e-18 2.95207395201912e-17 2.52840145195232
"NFYB" 4.35462876849154e-18 2.95605250029461e-17 -0.540011401125721
"TWIST2" 4.58049413247219e-18 3.10806856805402e-17 -1.49807067956272
"WNT9A" 4.72592369171912e-18 3.20540047198224e-17 -1.43452863209801
"TMEM138" 4.748405491785e-18 3.21929517347626e-17 0.529117308513994
"MESP1" 4.85297750937365e-18 3.28880984238183e-17 1.82027292241768
"JAK3" 4.86260246971342e-18 3.29394856085711e-17 1.11451426373665
"SLC29A4" 4.9494405365301e-18 3.35136550855139e-17 2.27357488895282
"AMIGO1" 4.96646982569689e-18 3.36148517912988e-17 -1.17683745032207
"CDH23" 4.99168694386775e-18 3.37713585225012e-17 -1.50249948643518
"MXD3" 5.06387840703365e-18 3.42454066360779e-17 1.21116750423678
"PDIA6" 5.19544200947708e-18 3.51204040950779e-17 0.92853073326056
"FBXL5" 5.20721460662224e-18 3.51852385380017e-17 -0.666174136499978
"INTS4" 5.31579798535163e-18 3.59038968616987e-17 0.532218098923901
"POLE" 5.35721371491603e-18 3.61684805390877e-17 0.925033178343762
"RAE1" 5.40626935931899e-18 3.64844010445422e-17 0.701782153492411
"DNAJC10" 5.5414772945424e-18 3.73812159279274e-17 0.791016952808795
"TTYH1" 5.56251489731383e-18 3.75074426332671e-17 1.61398129034713
"GTPBP3" 5.68818463411632e-18 3.83387922957217e-17 0.81047391116391
"AKR7A3" 5.70748464749231e-18 3.84528069671694e-17 2.87845267158959
"MAP7D2" 5.73823081153508e-18 3.86438099203546e-17 2.5947517460382
"MRPL15" 5.74854016792122e-18 3.86970802873127e-17 1.00029732458782
"FBXL7" 5.88752651351448e-18 3.96161514962349e-17 -1.15098218487323
"METAP1D" 5.89495504782321e-18 3.96495954822104e-17 0.889701890189401
"COL13A1" 5.90296702316408e-18 3.96869341878338e-17 -1.47049771402743
"NQO1" 5.90939362211257e-18 3.97135873879391e-17 2.23486759901259
"LEPROT" 5.97915505596386e-18 4.01656775916872e-17 -0.592485343029791
"TMEM212" 6.17991266617556e-18 4.14970072409432e-17 -2.55010768398168
"APOL4" 6.18645585359564e-18 4.15236564555323e-17 -1.39252113393161
"CACYBP" 6.38579941806567e-18 4.28438264617226e-17 0.794154285230271
"CA1" 6.45362029371634e-18 4.32808489469234e-17 -1.91620904641257
"AXL" 6.45988215319176e-18 4.33048375930299e-17 -1.19171612005703
"CSTA" 6.48468640444647e-18 4.34378587350887e-17 -1.64362061536132
"SLC12A8" 6.48511152793686e-18 4.34378587350887e-17 1.14307667649103
"CD300E" 6.58522138538945e-18 4.40900937006835e-17 -1.7062922858001
"MZT2A" 6.61993363385665e-18 4.43041118591178e-17 1.05467328423436
"KREMEN2" 6.65295514042857e-18 4.45066418332527e-17 1.89962786464531
"EXOSC1" 6.773535031149e-18 4.52945051896361e-17 0.588785466208381
"TMEM87B" 6.78749564413039e-18 4.53690498318189e-17 0.639881495366571
"CD44" 6.921993381539e-18 4.62488944701088e-17 -1.20864236764989
"SPHKAP" 6.97030273118725e-18 4.65523862324303e-17 -1.51760681347651
"DDX27" 7.0356435394186e-18 4.696932725467e-17 0.687436899437105
"SIRPB2" 7.15893294067525e-18 4.77726228382917e-17 -1.38854953077993
"SLX4IP" 7.16436287550428e-18 4.77890855330887e-17 0.72845817538444
"MOB3B" 7.17348703775146e-18 4.78301663629158e-17 -1.21776461974517
"LBH" 7.19597223887119e-18 4.79602629094023e-17 -1.0615565473933
"TLCD2" 7.20083299729323e-18 4.7972835775854e-17 -1.09818974948458
"ELMO1" 7.28443074155271e-18 4.85097371719668e-17 -1.17765455440094
"PGAM5" 7.31936943408294e-18 4.87222903847807e-17 0.888695203052088
"MRPL30" 7.74114438787964e-18 5.15086294686925e-17 0.619171068672967
"ANKRD66" 7.90392465000742e-18 5.257006213607e-17 -2.62319590370112
"DAPK1" 7.99912963345802e-18 5.31813527856737e-17 -1.26769734223244
"IL1RAPL2" 8.2891305559507e-18 5.50866859237449e-17 2.1212133088574
"NCAPD3" 8.84082162475875e-18 5.87288352494786e-17 0.859312530857687
"NEK6" 9.04817624889287e-18 6.00815293200465e-17 0.767363025990554
"TSEN54" 9.30344146695073e-18 6.17511141647935e-17 0.767438789203691
"STIP1" 9.32922104726729e-18 6.18967528882658e-17 0.78755880391913
"UBAP2L" 9.43966930610403e-18 6.26037936834506e-17 0.615803017756541
"EPB41L3" 9.58003282078632e-18 6.35085694066842e-17 -1.3703161748721
"CD37" 9.78958549451002e-18 6.48710864588957e-17 -1.30010638488692
"PRKDC" 9.81197427075062e-18 6.49927445638344e-17 0.989935546255054
"PRRG3" 9.87550296554529e-18 6.53866943067652e-17 -1.59644467112571
"CCDC43" 1.05615549528023e-17 6.99004184791744e-17 0.570495154573804
"NR4A1" 1.05874918727996e-17 7.00433373323974e-17 -1.99906762126665
"NEDD4L" 1.08627738414176e-17 7.18350468586404e-17 -1.12034550060492
"RBM12B" 1.10901850437924e-17 7.33088502341507e-17 0.747706675866262
"FMO3" 1.1099087151871e-17 7.33376389481884e-17 -1.46583989531104
"NONO" 1.11039983638728e-17 7.33400448857101e-17 0.626184449430202
"EMP3" 1.12116773058436e-17 7.40209346156167e-17 -1.21422721274135
"SRM" 1.12368236740831e-17 7.41474365385204e-17 0.9682549810232
"EGLN3" 1.12400323849391e-17 7.41474365385204e-17 2.20382761072595
"FASTKD1" 1.13849053273825e-17 7.50724194707084e-17 0.6570351485652
"CYBB" 1.16227943040535e-17 7.66097463547524e-17 -1.62333925449233
"PPM1M" 1.16908979976342e-17 7.70271625015694e-17 -0.809955766513957
"VSIG2" 1.17235813045616e-17 7.72109607436804e-17 -2.75114545431613
"AP1G2" 1.17865309990514e-17 7.75938606055916e-17 0.981432907031677
"RORA" 1.2117231782096e-17 7.97165703918246e-17 -1.26170575531944
"GPATCH4" 1.2118856134959e-17 7.97165703918246e-17 0.8262107655846
"CDKN2B" 1.22977712421098e-17 8.08604779306924e-17 -1.56944454552853
"ENHO" 1.23729837749482e-17 8.13218644279295e-17 -1.89639817501402
"TNNT3" 1.23934854801644e-17 8.14234327126565e-17 -1.96000661247268
"RCOR2" 1.27836448505068e-17 8.39525276033484e-17 1.98720253334026
"GON4L" 1.28944612831571e-17 8.46458144224828e-17 0.707431559967466
"HPS3" 1.32936693116466e-17 8.72309163252843e-17 0.723453263001793
"CRTAP" 1.33695376183347e-17 8.76930753339247e-17 -0.713696418986707
"UBQLN4" 1.35393395032059e-17 8.87707344907351e-17 0.734830438309392
"FAM43A" 1.35771856595259e-17 8.8982701138762e-17 -1.19576391414029
"NPEPPS" 1.37084210415502e-17 8.9806305028092e-17 0.626560561846167
"BHLHA15" 1.40327242670458e-17 9.18935483975562e-17 2.02340826326901
"RNF207" 1.42604351881713e-17 9.33468178368569e-17 1.45070112947059
"CERCAM" 1.4437695793862e-17 9.44688014033268e-17 1.31105244250853
"CX3CR1" 1.44934867152151e-17 9.47953962813077e-17 -1.94111952334286
"LIPM" 1.46482383271162e-17 9.57687215152236e-17 1.88162078765603
"TRPT1" 1.46577040759843e-17 9.57917783798828e-17 0.856819304805547
"CLEC6A" 1.48075761413992e-17 9.67320354737254e-17 -1.73738068405787
"DTX2" 1.48196162212442e-17 9.67714939402625e-17 1.11830714304269
"BCL2L10" 1.48430797009265e-17 9.68854846200905e-17 2.06730474062013
"CLIC4" 1.50785573297787e-17 9.83827067847899e-17 -0.878174735423445
"DKK3" 1.51925026743328e-17 9.90860799168274e-17 -1.2946644413319
"DDR2" 1.5239490537343e-17 9.93523617125324e-17 -1.30447702318568
"ANKRD61" 1.52788919266646e-17 9.95689890445142e-17 1.3292924843971
"CYB5R3" 1.60387389028172e-17 1.04478521713868e-16 -0.864989329307768
"MOGS" 1.6134841636644e-17 1.05062115768039e-16 0.658593931409221
"FBXO16" 1.63047129207864e-17 1.06125389305635e-16 1.17114522332004
"FAM13B" 1.6361962765985e-17 1.06455061497609e-16 -0.782909521151724
"DIO2" 1.65682545161124e-17 1.07753781084829e-16 2.16171359142384
"METTL23" 1.69103211410251e-17 1.09934127240465e-16 0.563779417437099
