"pvalue" "adjpvalue" "logFC"
"CDCA3" 1.91984860696267e-38 6.61650388497883e-37 3.12797720196263
"CHPT1" 7.81305020732283e-09 2.21081906655982e-08 -0.761098607835932
"USP5" 1.82466341195289e-06 4.00899007919742e-06 0.41692426605025
"TPI1" 7.42552884224532e-20 6.32012425839445e-19 1.14134695399166
"GNPTAB" 7.75297133174289e-06 1.58710083271584e-05 -0.331848658169386
"SPSB2" 4.89332977311587e-08 1.27236040481357e-07 0.826527154556969
"ENO2" 4.16717396462248e-08 1.09022463707049e-07 0.922977749892696
"ATN1" 0.00475783940160387 0.00710087829263152 -0.254097192070732
"C12orf57" 0.942954675115105 0.951627828490272 0.00965880957856797
"PTPN6" 4.69583527439986e-12 1.85453298581771e-11 -0.554001029144753
"LPCAT3" 5.37147890678105e-24 6.46541666324414e-23 -0.9152467894337
"NT5DC3" 2.59851159656281e-12 1.05730054341477e-11 0.912955002500215
"SLCO1B3" 3.95440645277801e-15 2.14894277886983e-14 6.87244791984027
"APOBEC1" 2.07030499031966e-16 1.27742728343021e-15 7.04155857987812
"SUDS3" 1.64387072660818e-09 4.98289625060388e-09 0.476752945361757
"GOLT1B" 6.96546220331519e-09 1.98106048099578e-08 0.742163104854457
"GYS2" 0.00269351062898057 0.00414815553660151 1.02593656005387
"LDHB" 6.50682261147511e-08 1.66956000478018e-07 0.924676553619993
"PRKAB1" 0.79482512464779 0.820883296116041 -0.0258277726662624
"CMAS" 4.54670378389595e-09 1.31446111006377e-08 0.704516957333403
"HCFC2" 2.2654297149056e-08 6.1153332002866e-08 -0.460359353972627
"ST8SIA1" 0.0151354862492772 0.0211524354661287 -0.414815950718802
"CLEC4A" 7.3404620329407e-07 1.68125975758734e-06 -0.727227112470035
"C2CD5" 0.234246253124823 0.272493478529993 0.104937839065355
"AICDA" 0.000902005669510501 0.00147251512586385 -0.875817980758748
"RAB35" 0.710606228456239 0.743809972014451 0.0237378252233849
"PHC1" 0.0881997501941615 0.11018308193646 -0.170208063884672
"COX6A1" 3.77195195557829e-06 7.98920723460568e-06 0.583006201860383
"RIC8B" 0.156546802945606 0.187839859002357 -0.0952263308177627
"SRSF9" 8.23788146337423e-12 3.16429602578621e-11 0.544834667124573
"FGFR1OP2" 0.161870063037079 0.193909851955217 -0.11457610154643
"KLRB1" 5.18346942614197e-06 1.08295567842285e-05 -0.700534700514597
"COL12A1" 0.177654681834756 0.211454717228708 0.345806103820358
"BTN3A3" 7.33453488528449e-14 3.51660859586069e-13 -0.74941721750216
"TDP2" 0.032376376219614 0.0431462093733912 0.238161853044003
"FRK" 4.4443394227575e-14 2.18145923766451e-13 1.04280007557816
"DSE" 0.0896810189538519 0.111938179438684 -0.249682680134645
"RWDD1" 3.13208213374596e-10 1.01972855743215e-09 -0.454484042448575
"RSPH4A" 2.49805611462248e-10 8.22772045594159e-10 -1.68538472350829
"MAK" 0.00067895158512072 0.00112523737324415 -0.688619540479781
"TMEM14C" 0.0294857693652721 0.0394963851916347 0.227373258231752
"PAK1IP1" 4.73854045023431e-14 2.31951195513898e-13 0.858681652708818
"GCNT2" 0.191671885473972 0.226631173726977 -0.139025379414073
"SMIM8" 0.00108907551134544 0.00176291639125758 -0.312254403090394
"NEDD9" 4.85718593971773e-25 6.34858606334743e-24 -1.51165509124157
"CEP85L" 0.219875225070042 0.257113572475509 -0.164264180421275
"ADTRP" 6.22333737553277e-31 1.26897861605522e-29 -2.13317046356393
"ASF1A" 0.512807548316835 0.555291906465406 -0.0634557567132663
"MCM9" 0.0103605939130888 0.0148235624256373 -0.184647097072233
"FAM184A" 1.69964523800014e-10 5.70403205237293e-10 -1.14766431278453
"RNGTT" 0.0208234233083169 0.0285346815692425 0.163849959952681
"MAN1A1" 2.71284160684466e-08 7.23828325505336e-08 -0.685079580148674
"GABRR2" 3.69494758466417e-08 9.72199177700626e-08 1.15523524329524
"SERINC1" 3.62408871149294e-57 3.84558729129406e-55 -1.10278269393272
"HDDC2" 0.0925775976028108 0.115312693778341 -0.154933354500221
"TPD52L1" 0.0106104479624396 0.015151475448091 0.523456012221023
"HINT3" 2.24450677368076e-10 7.43055208388691e-10 -0.51724462977731
"NCOA7" 0.00211156255820643 0.00329566407018691 -0.44101703033667
"SASH1" 5.88593255641096e-65 8.70956020205068e-63 -1.78237402532975
"UST" 5.11635881617596e-10 1.62925471561899e-09 -1.02265773018065
"ULBP1" 0.0327674917508216 0.0436277756685654 -0.442223805943966
"FBXO5" 4.21712608967122e-12 1.67449597982046e-11 0.903410884632242
"MTRF1L" 0.302520586559771 0.34451419477671 -0.0705212478466433
"PPARD" 1.45018164675797e-05 2.87876674222269e-05 0.418823466107296
"FANCE" 3.22854375134673e-05 6.19108098507567e-05 0.460354837504616
"TULP1" 6.81182223932032e-08 1.74642951673816e-07 1.45173174690605
"SLC26A8" 3.01138998814651e-05 5.79464437113041e-05 0.953705333698732
"MAPK14" 0.0159309036436525 0.0221967471379122 0.145345522088919
"KCTD20" 0.45047290133839 0.494532904008093 0.050016062112472
"STK38" 7.16644007739577e-14 3.44010452405704e-13 0.554200900362474
"SRSF3" 0.204390661857304 0.24062897701434 0.0742823940707334
"SOD2" 0.0473714248000517 0.0616769220697477 -0.262322246811581
"MRPL18" 1.27421681584548e-05 2.54922389267821e-05 0.386566071576236
"MCM3" 4.35909662413712e-18 3.14999415101736e-17 0.966861535127949
"RNF8" 0.872884778733277 0.890778778626322 0.00976083580967135
"PHACTR1" 1.6498063063965e-51 1.31082393674232e-49 -2.19346108276183
"MDGA1" 8.48102817189129e-32 1.85604482204118e-30 -1.74479574298589
"FBXO9" 0.0250969988840801 0.0339788042475722 -0.156861042820013
"CD83" 1.60089514480159e-42 7.46266988164882e-41 -1.63700006379775
"MDN1" 0.178053953527873 0.211880789173016 0.142714901445412
"GLP1R" 0.420690989679998 0.464366614600923 0.301065412805742
"SAYSD1" 1.98162914541179e-06 4.33261440780085e-06 0.346144929860504
"BMP5" 0.000135724213187563 0.000243043836405263 -0.818447999413579
"BACH2" 2.05016185711623e-05 4.01396705431266e-05 -0.615742946690706
"RBM24" 2.8796691470313e-06 6.1804635625373e-06 -1.18452544080416
"CAP2" 0.703334886263526 0.736820497567187 -0.0479554288048697
"TREML2" 0.105276093074512 0.130025124833356 -0.380341855348863
"ZNF451" 0.139703164785947 0.169139194177491 0.134667013416829
"BAG2" 0.000470163413088389 0.000792482567635347 0.58131865227427
"RAB23" 0.193794954618939 0.22899038996695 -0.150185064663058
"TSPO2" 3.20754533712599e-06 6.84771657743285e-06 1.20513969811384
"FHL5" 1.46793232559589e-55 1.42628195659856e-53 -2.67779530051365
"GPR63" 0.921039613305408 0.932666388057665 0.0191271464331358
"KHDRBS2" 6.56797444687645e-11 2.30644153829023e-10 -1.65107725620751
"FBXL4" 0.212539244925818 0.249244987551489 0.0965928289743283
"CCNC" 0.00400036474225884 0.00601883236267657 0.28374476819844
"PRDM13" 1.5784076087744e-13 7.28624393872989e-13 5.29378840550081
"E2F3" 2.18862857672707e-37 7.00404569722837e-36 1.44914626345925
"PTP4A1" 0.0340817546797928 0.0452506273650295 0.282227173985874
"SIM1" 2.30684074902225e-09 6.87872701811423e-09 3.99344141980167
"ASCC3" 4.99871878905417e-14 2.44242154948969e-13 0.759930574887889
"BVES" 9.64303730266965e-08 2.43209614784611e-07 -0.839052022047206
"COL9A1" 9.93842814617338e-09 2.78777230555879e-08 2.19633290553324
"MED23" 0.000595378492232303 0.000994187773187164 0.235161733856346
"WASF1" 6.38887119429557e-15 3.39414043125143e-14 1.32072312052753
"GPLD1" 0.299000651058407 0.34086665966363 -0.157269545225232
"ALDH5A1" 0.223679568461839 0.261315932183182 0.146252887756015
"VNN1" 0.00353813524798972 0.00536138513855939 0.96994680807412
"VNN2" 2.73451070258446e-08 7.29368664163795e-08 -0.980954958764002
"ACOT13" 0.000162108603078094 0.00028751370783446 0.391487486419761
"SMAP1" 0.81652507419887 0.840603365146714 0.0179692307234313
"RPS12" 0.844999095329126 0.866157636387891 -0.0215395598515326
"C6orf62" 0.0415892426066103 0.0545670620680077 0.117496078143858
"B3GAT2" 0.0524054100745919 0.0678041760864024 0.320081873580739
"GMNN" 3.60320760496807e-22 3.74942809422774e-21 1.37295496603535
"EYA4" 6.92845038259467e-06 1.42609719526378e-05 -1.24569045017904
"SOBP" 1.36733421376433e-15 7.79008602395086e-15 -1.32261888437963
"NR2E1" 2.1906259470167e-15 1.2230047040302e-14 4.53291994602326
"SNX3" 4.61696708094161e-09 1.33429604100533e-08 -0.46433697622296
"HBS1L" 0.0611797796283357 0.07834575762104 0.143726415157835
"TRIM38" 0.00820417775532449 0.0118837164809725 0.189226176688256
"PEX7" 0.669559256819911 0.704870521065749 0.0378861451334068
"ZBTB24" 0.990175091001367 0.991692372519614 0.000829599477373921
"FIG4" 3.84399473297277e-41 1.63587839177092e-39 -0.911361976935214
"PERP" 1.00032631382375e-12 4.27284510478369e-12 1.07613720859462
"SLC16A10" 3.31703472547119e-07 7.88394534145665e-07 -0.829486720838537
"HECA" 7.86182286485408e-19 6.11690019234112e-18 -0.72945639244775
"PHACTR2" 3.82610383002637e-33 9.08854619653834e-32 -1.39697735167348
"EPM2A" 1.31711481489345e-43 6.61798904966243e-42 -1.15611357058204
"SLC39A7" 2.23880564285006e-21 2.18185475610445e-20 0.968951967429431
"CCR6" 0.609575839185171 0.648453285201004 0.11424610626527
"UNC93A" 4.6510319970401e-16 2.78147923916425e-15 5.64223744432561
"PHF1" 0.70522520830447 0.73875283397693 0.0282929370763113
"CUTA" 9.26644669058414e-06 1.87927220762519e-05 0.438868595575083
"PACRG" 3.23267352158971e-15 1.77648351719661e-14 -1.99399097251375
"QKI" 6.30552868501692e-42 2.87293424182593e-40 -1.26450191911691
"C6orf118" 4.11919804571865e-08 1.0784935762177e-07 -1.88092207750065
"PDE10A" 0.00130674138584114 0.00209299223557416 0.916340792472898
"MDFI" 7.61613189001339e-11 2.65486473425602e-10 1.47908970539781
"TFEB" 0.00216295216159787 0.00337065269704464 -0.307662940350661
"SMOC2" 0.311083255998035 0.353392156359509 0.194657473687052
"CCND3" 6.83514044251169e-06 1.40868873239549e-05 -0.55260751304429
"BYSL" 1.80235137007885e-23 2.0823871954156e-22 1.28010512573704
"FAM120B" 2.93857118738809e-09 8.65598742846589e-09 -0.354928356093596
"TBP" 0.60789265751556 0.646787073989247 0.0315239219834835
"GUCA1B" 0.00200576497380309 0.00314361901296959 0.552821032118713
"PRPH2" 0.311895588067528 0.354190237269673 -0.185793250979851
"PPP2R5D" 1.66022085939108e-06 3.66215840277883e-06 0.345020962474856
"MRPL2" 5.92661864040967e-12 2.31790572384014e-11 0.700429178612753
"PTK7" 1.62507778762839e-07 3.99921874224265e-07 0.697150809919983
"SRF" 1.0587440360059e-21 1.05867839781396e-20 -0.650062913255136
"CUL9" 1.77826243358491e-06 3.91023787202331e-06 0.406130974942098
"DNPH1" 7.79955219334237e-10 2.43419073774031e-09 0.81876459650031
"DUSP22" 2.2867325167273e-05 4.45282008478747e-05 -0.306247006458867
"EXOC2" 0.288483681410719 0.329809561771583 0.0636201819572398
"COX7A2" 0.0186200914790428 0.0257016222050048 0.293226038016416
"TMEM30A" 0.00441323878152879 0.0066122738789854 -0.237234890523482
"GMDS" 7.0198484940726e-22 7.12992042574918e-21 1.43215533064033
"SENP6" 0.106364582343768 0.13122881883444 -0.114170389608798
"IMPG1" 0.0147251477528068 0.0206254370911872 0.547094256219439
"VEGFA" 0.000419352498048336 0.000710700477148431 0.530896708783685
"PRPF4B" 0.00303905132429483 0.00464306704646692 0.18848233262437
"TTK" 6.87265551789206e-35 1.83524935178942e-33 3.26500341927005
"SLC29A1" 0.0162220504223376 0.0225770516232534 0.248604052218529
"BTN2A1" 0.415676779957627 0.45927187175891 -0.0501730978109102
"LAMA4" 3.57654474840028e-12 1.43390728926046e-11 -0.88858888373596
"CLIC5" 1.25558240016995e-65 2.00507807250903e-63 -3.51168411857418
"FBRSL1" 3.53049122635321e-08 9.30445963886454e-08 0.578590655336076
"ENPP5" 0.00410615898648882 0.006172249607929 0.447384907474446
"LY86" 3.433177373188e-23 3.90781353931894e-22 -1.43761827778689
"PRSS16" 1.76903755926122e-11 6.57589462856056e-11 0.825590733589762
"MEP1A" 3.4844700549245e-06 7.41731787196479e-06 1.74998281628636
"TBX18" 1.90937225726328e-06 4.18655045369758e-06 2.41554784642726
"PCDHB2" 3.25678604966099e-06 6.9482410310823e-06 1.05391261253594
"HARS2" 5.6495783902239e-16 3.35130746068118e-15 0.536862247128224
"NUDT12" 0.215838629030502 0.252814905419969 -0.153567303164959
"CEP72" 2.96023931604316e-22 3.09233807826814e-21 1.34069516264923
"MAN2A1" 4.30580498054261e-08 1.12539829089567e-07 0.648444352024278
"SEMA5A" 4.39163538325089e-45 2.44250645160185e-43 -2.36836158378212
"C7" 8.7726804277946e-18 6.16265516637191e-17 -1.83460097534875
"GHR" 2.0098109223897e-30 3.92448430595925e-29 -1.92913155305851
"HMGCS1" 2.34979516767925e-13 1.06609975413498e-12 -0.885476373499887
"DAP" 3.65635070289201e-20 3.21030378263175e-19 1.03082373483793
"NME5" 1.42782556062833e-05 2.83889503223795e-05 -0.839734491543598
"BRD8" 1.72740884983978e-09 5.2243347719981e-09 0.426714242505824
"KIF20A" 1.0255557693763e-42 4.83660497200888e-41 3.14039120559484
"NNT" 1.58042766870052e-05 3.12462832415674e-05 0.463917567249738
"MRPS30" 1.62354689272783e-13 7.48176795223061e-13 0.66477346090354
"HSPA9" 2.22525255724735e-12 9.13259503711005e-12 0.594786087526893
"MRPS27" 0.000410068288858154 0.000695989838050423 0.287297444693791
"PFDN1" 0.309386073147316 0.35161273772499 -0.0774533051897908
"HBEGF" 4.79400532110468e-63 6.66573377793944e-61 -2.54032634896828
"SLC4A9" 0.206344840814744 0.242717031614718 0.321613198149769
"LOX" 0.00284580796071108 0.00436893552239758 0.564164908520203
"GZMK" 0.164232338214262 0.196520764378502 0.295294473518844
"APBB3" 1.04128375643017e-05 2.10040841764161e-05 0.566521539964967
"TMCO6" 9.85076134446345e-11 3.38841820697059e-10 0.541004631071923
"SPARC" 0.94712945840299 0.955243311317022 -0.00938729918479915
"IK" 0.00319757017315873 0.00487251409618554 -0.179689092660291
"HMGCR" 9.29142728108054e-16 5.38876053996937e-15 -0.668871369735113
"FAF2" 1.40520554521923e-11 5.27205402159594e-11 0.458628791482268
"HAND1" 0.0124044341068309 0.0175571468372689 -1.08651527330002
"PCDHB3" 0.283619773878601 0.324732259025198 -0.214784732170738
"PCDHB5" 0.0351115663961534 0.0465374685186588 0.575435545657675
"PCDHB6" 0.106174287377137 0.131044159864236 0.380669207981594
"PCDHB7" 2.73829276904113e-05 5.29059943362056e-05 -0.66132245588042
"PDE8B" 1.28607403330867e-28 2.21377674314146e-27 -1.3947062866893
"CLK4" 0.401824118256893 0.445277994047779 0.0955004673623111
"PCDHB15" 0.00744086581976111 0.0108344971388397 -0.420367375003772
"HAVCR1" 3.60157757483087e-19 2.88860490822711e-18 5.12428528433662
"GRM6" 0.0191096879611828 0.0263436031731553 0.683528501442992
"ITK" 0.279415303381804 0.320282099939245 -0.190609337228909
"RNF130" 2.52770867617393e-09 7.49989205997229e-09 -0.429186754117704
"THG1L" 0.976129108832448 0.980412806291001 -0.00269468790896921
"ARSB" 0.0015085566563442 0.00239932061041077 -0.251752933127097
"CLINT1" 0.000286870861009182 0.000495495836069511 0.313461333184751
"THBS4" 9.70139301336886e-07 2.19735666216299e-06 2.14263090315632
"CNOT6" 0.000397359401600465 0.000675414668396448 0.257848842627368
"IL12B" 9.15290676293483e-05 0.000166999132555855 0.952559059230585
"BTNL8" 1.81422300366154e-11 6.72989945401493e-11 -1.99139499243303
"TTC1" 0.356878501739216 0.39970094816692 0.0702277009662525
"MSH3" 0.21505649606395 0.251990281512201 0.0987784678326915
"RASGRF2" 0.0146629792364061 0.0205430193864449 0.358231353005029
"GABRG2" 1.58800847538585e-07 3.91217178852884e-07 3.96780275363946
"CCNG1" 0.334634418974455 0.377132074291838 -0.103173774573727
"POLR3G" 1.39510509567114e-07 3.4591314508962e-07 0.84394346136803
"DROSHA" 4.91372646072609e-21 4.65102664818375e-20 0.933263705719155
"CDH6" 0.0298423689007698 0.0399309414302734 -0.466958225639719
"LMNB1" 7.24758874940277e-30 1.35768128849149e-28 1.90070374197661
"ARRDC3" 0.408660031375764 0.452262772475621 -0.111733719830448
"GOLPH3" 3.03592780708329e-09 8.93059996360504e-09 0.512974601294754
"SUB1" 2.42726777443137e-07 5.84930553321433e-07 0.481826261357672
"NPR3" 9.90196235854772e-27 1.47061464899646e-25 -1.72879061032131
"FAM172A" 0.00875703719512797 0.0126447854001987 -0.207105924897785
"SLC27A6" 1.08677182616554e-13 5.09550662332094e-13 -2.36663134933169
"IRX4" 2.42727433921431e-08 6.52165714096078e-08 4.27528491988431
"LNPEP" 0.352787726644851 0.395586293315823 -0.0929082101547685
"PDE4D" 0.247369069523549 0.286090328577751 -0.22164660478664
"RAD1" 1.66189495811014e-07 4.08483751590345e-07 0.462800140842123
"BRIX1" 2.57973760037382e-26 3.70263518067767e-25 1.28777343804471
"AGXT2" 0.000782612313579115 0.00128672314023624 1.75599924671142
"PRLR" 2.74970517634215e-06 5.91885690500769e-06 1.67424631134461
"SLC12A7" 3.22315254705523e-16 1.95731277979871e-15 1.23956185597742
"RAD50" 0.00122020695829365 0.00196198963516282 0.245401273248579
"ST8SIA4" 0.00264890098011904 0.00408335314043199 0.47869352711437
"GNPDA1" 3.82892124567478e-06 8.10561369884348e-06 0.390690230824378
"PCDH12" 2.34576898321048e-47 1.53177764899602e-45 -1.63155131867623
"SKP1" 0.469791268025884 0.513225640882517 -0.0591739908938452
"NUP155" 1.10968889257802e-26 1.64052906951337e-25 1.3821346495209
"PPP2CA" 0.890121204832251 0.905789584399961 0.00845010333856394
"FGF1" 0.723691362270486 0.755936660971483 -0.0657312308620972
"NR3C1" 1.33860859461155e-07 3.32467170041418e-07 -0.500417950861521
"C5orf15" 0.00159258548093281 0.00252723447677739 0.255256538592499
"PPWD1" 0.262999563182842 0.302821241760142 0.0814556051115084
"LIFR" 1.65747614142795e-23 1.9246531810721e-22 -1.50293879325007
"TRIM23" 0.328221274502782 0.370823825753389 -0.0829091175051148
"TRAPPC13" 0.805508771108377 0.830481396650921 0.0196589049527711
"SEC24A" 3.47792376948274e-16 2.10568440232684e-15 0.755250021629218
"TXNDC15" 0.0434600232910729 0.0568597270978029 -0.148868972011022
"TTC33" 0.00549746748065061 0.00814220872317849 -0.242686773735591
"WWC1" 5.38989176245021e-09 1.54713586468339e-08 -0.600587750590068
"TCERG1" 2.88495180036301e-18 2.11602490168508e-17 0.715664873743666
"DPYSL3" 0.138511787687541 0.167847980737216 0.233333424373969
"SMAD5" 0.00468740148636823 0.00700288056443434 0.218179086220734
"CSNK1A1" 0.138947699828888 0.168325630955396 0.115278917443372
"HMGXB3" 2.13703929445709e-09 6.39011990735975e-09 0.384001131770513
"ERGIC1" 0.000317913310866821 0.000545898412751087 0.348074271062407
"PDGFRB" 0.187128887592321 0.221730960033539 -0.159460544390602
"CDX1" 5.3904559025168e-14 2.62428805468438e-13 1.77640622014436
"ATP6V0E1" 0.484032437090663 0.527247867754123 -0.0657133062537734
"BNIP1" 6.333131655185e-05 0.000117491465914975 0.395843819476421
"STC2" 0.00197504908248448 0.0030980522088946 0.738039471369108
"CPEB4" 0.000208727054164588 0.000365769015315831 -0.366604449030832
"HRH2" 0.764319073878112 0.793393086373368 -0.0595719136575464
"DBN1" 1.17145710793438e-17 8.16174155242922e-17 1.20918286298147
"ZNF346" 1.87777556479368e-05 3.6903426446396e-05 0.281143682596933
"UNC5A" 0.0655025358717742 0.0834774337133253 0.451672983256164
"EHHADH" 0.0176814673245482 0.0244898571470707 0.261561127024465
"CNTN3" 0.102492574775536 0.126781404904872 0.428391905927779
"SMC4" 9.73680454553827e-11 3.35351100822094e-10 0.871383261610959
"ACTR8" 0.0232313398805784 0.0316334555452806 0.121393563502924
"TBCCD1" 0.0634804947701792 0.0810798938983387 0.149554867808006
"TIMMDC1" 0.000156544251769671 0.000278072933567514 0.284430889334986
"CRBN" 3.53589907944967e-17 2.3644492641975e-16 -0.669795784653827
"KNG1" 1.15238230617763e-06 2.59446876274973e-06 3.29769420921822
"HRG" 4.52552727771675e-10 1.45113776266985e-09 4.02151779916437
"BCL6" 0.00123482200987932 0.00198450021894615 -0.295627380399741
"HGD" 3.99787501860341e-15 2.17037112672684e-14 3.73161843782966
"CLDN16" 0.055195254655542 0.0711341799711735 -0.488123528138417
"ARL6" 1.3809555891968e-19 1.14516363486659e-18 -0.816902605563727
"NPHP3" 0.4795579072573 0.522974272221297 -0.0708648382317821
"CD86" 1.95290935380741e-10 6.51467941417986e-10 -0.808465128205337
"AMOTL2" 1.84487396745375e-12 7.63953073711466e-12 -0.77194971824753
"NIT2" 3.60660230220463e-14 1.78438308381161e-13 0.689067284197712
"FAM162A" 1.92336514845691e-08 5.235064218175e-08 0.681899215088966
"OGG1" 0.580427404240278 0.62080328932304 0.0357658374976419
"KPNA1" 0.0314568705685437 0.0419659111166287 0.142788305829258
"PCCB" 1.31726062025694e-09 4.02769602732213e-09 0.635857544624623
"UBE3A" 0.836207791217209 0.858154170282818 -0.0140718844368478
"ARMC8" 0.0170920277629383 0.0237284658106758 -0.141558892933143
"CEP70" 8.85087566398351e-06 1.79997192768113e-05 0.503133540724494
"RBP2" 1.29351711184487e-27 2.06157485147687e-26 -2.90078878207625
"RBP1" 0.0178211611351419 0.0246642790414196 -0.427987170018252
"SLC25A36" 0.40450460422704 0.448032877460372 -0.0786158628226451
"RNF7" 0.0011691531985263 0.00188516164540945 0.270261554953801
"TFDP2" 0.809577645937672 0.834196502352821 0.0212736054987451
"XRN1" 0.482100486991399 0.525356310700917 0.069388168984003
"KAT2B" 3.66495828368328e-26 5.19438595408855e-25 -1.05866890917558
"BCHE" 3.0163825274351e-36 8.91048237820525e-35 -2.60535737796881
"SERPINI2" 0.0149613012785002 0.0209362162346807 -0.722334736215927
"PDCD10" 0.00746483350963772 0.0108674338547655 0.265756671902447
"LRRC31" 5.14944221348461e-05 9.64862377570786e-05 1.51960150640065
"WNT5A" 0.314601084917413 0.356961019953074 0.171582678071917
"PFKFB4" 6.93644205757145e-07 1.59347491734183e-06 0.814779458055109
"COL7A1" 7.11783331533183e-17 4.61614529726526e-16 2.9710786838308
"FGF12" 0.105671658231858 0.130453744785429 0.528145255152773
"PRKAR2A" 0.636600117313495 0.673867775293651 -0.0330075123506592
"HES1" 2.58830008943852e-06 5.58932817546578e-06 0.690205690672522
"USP4" 0.228836960325403 0.266761443559441 -0.0640884123172022
"ACAP2" 0.124896626586012 0.152391080278825 -0.150647997624126
"ECT2" 3.74926573987218e-33 8.94554839029562e-32 2.2157464773446
"GNAI2" 1.31110264450333e-25 1.78755490728607e-24 -0.787420424375833
"TFG" 4.25696393257173e-23 4.8047985492267e-22 0.857404817946406
"USP9Y" 0.147956621886591 0.17831520245153 -0.366761321953123
"HYAL1" 6.24050763711157e-19 4.89082350237962e-18 -1.80275226378498
"TUSC2" 0.753122376992147 0.783196990289419 0.0234623888524767
"NPRL2" 2.96913017157604e-11 1.07955591833521e-10 0.586650321226581
"RPL24" 0.00363652927643506 0.00550014822764638 0.373666238836406
"C3orf14" 2.07109997264149e-10 6.88474267492469e-10 0.956222669491705
"FXR1" 1.49700479367001e-08 4.12245011389851e-08 0.416302219742561
"CBLB" 1.53624444077324e-11 5.74364547640973e-11 0.680196411909909
"BBX" 0.363144370598658 0.405901285750919 -0.0806420790661966
"IFT57" 5.33032584873627e-09 1.53167335852962e-08 -0.859297157991472
"GNB4" 3.29982309485301e-05 6.32100317065133e-05 -0.487413333784935
"HHLA2" 1.45238831824056e-05 2.88243769963111e-05 2.44592910965193
"IQCG" 3.27869580013642e-05 6.28202477552867e-05 -0.491646625486954
"GBE1" 0.519652565612596 0.561648209526607 0.0654826356345778
"UMPS" 7.73680815439396e-10 2.41694709901647e-09 0.482223872400744
"NCBP2" 2.04224313297178e-14 1.03778637339955e-13 0.543925966652603
"SNX4" 0.0584884579517636 0.0751322346530738 -0.120135388917252
"C3orf52" 0.32659909636572 0.369120371752694 0.1250503495484
"FRMD4B" 1.71688547225914e-25 2.32507521260014e-24 -1.00560258756925
"SLC41A3" 0.17278972877796 0.206042106717412 0.105073599357707
"ROPN1B" 0.210760791941804 0.247370165422017 0.308604733081269
"PLXNA1" 0.947739800068081 0.95570772264895 0.00736064721571154
"ATP6V1A" 0.480304015534746 0.523681705303854 -0.0453420935165543
"ABTB1" 1.13053424445303e-11 4.27736026947759e-11 -0.630810937061459
"PODXL2" 1.18247324379379e-27 1.88832781674753e-26 3.30184611216496
"UPK1B" 0.00124463316395161 0.0019998693266961 2.42022614359505
"CSPG5" 0.018022984586929 0.0249307648715761 0.602869585280975
"KLHL18" 0.00348315109214135 0.00528253351811452 -0.156381253582655
"SCAP" 0.398018656807702 0.441333900429769 -0.0556342047107562
"EFCC1" 1.64372607901269e-63 2.3461644184421e-61 -2.51750263553689
"NEK11" 0.0675274543310213 0.0858951349294198 -0.234292546823787
"MRPL3" 1.91473648588783e-30 3.74336785222846e-29 1.08787383640261
"PLSCR4" 3.57439257607957e-35 9.78800982335948e-34 -1.36500782137579
"HEMK1" 0.000634328469492363 0.00105562153161807 0.327670983158454
"CISH" 0.170533946045675 0.203562908212752 -0.198999486908781
"MAPKAPK3" 0.0940890414796747 0.116996542288619 -0.165972344188982
"ACVR2B" 1.79195197172333e-08 4.89042188695864e-08 0.689167064455196
"WDR48" 9.14382937395053e-05 0.000166871264960905 -0.211705886793116
"COMMD2" 4.63502309813329e-06 9.7328847220143e-06 -0.376081642028745
"GORASP1" 1.64140056745219e-12 6.84971533051393e-12 -0.358345184597806
"PEX5L" 0.00075002195882381 0.00123578549125235 1.36375035424025
"RRP9" 1.32119836983988e-06 2.94901861432983e-06 0.4742324663409
"ABCC5" 3.82366200833388e-09 1.11482003854695e-08 0.813465576124145
"AADAC" 8.25095495074086e-07 1.87859475438311e-06 -1.61608268930827
"ABHD14B" 0.257790820928483 0.297309197957987 -0.115080825864675
"EIF1B" 1.09061824346695e-17 7.61167531323167e-17 -0.573036984986595
"ABHD14A-ACY1" 5.83499536235322e-10 1.84969811712648e-09 1.058205982053
"ARHGEF26" 6.8994904001049e-70 1.4452192293934e-67 -2.52519543961949
"KLHL24" 0.348906680233684 0.39161922717705 -0.092091139935761
"PLCH1" 0.00894931986168237 0.0129094012769091 0.421802424869469
"VIPR1" 1.00912841424446e-72 2.429288387067e-70 -3.14625892424823
"DNAH1" 0.00767662279675015 0.0111606498187113 -0.418883109376634
"SSR3" 7.45585055117257e-09 2.11531070430716e-08 0.551623303850938
"ZBTB47" 4.64114556049986e-31 9.57251109274965e-30 -1.00852655769677
"TNNC1" 7.28782958196278e-70 1.50699235035228e-67 -3.51129558023019
"NKTR" 0.0406087273587817 0.0533500173959265 0.289946131642539
"CLCN2" 2.4948901350618e-30 4.83074225551161e-29 1.46103365458164
"FOXP1" 5.98797386518003e-10 1.89484069985263e-09 -0.565577090195209
"EIF4G1" 2.9370488495078e-09 8.6539387821906e-09 0.517415702946995
"SPCS1" 2.16841092831529e-05 4.23366418869355e-05 0.343187865539218
"NEK4" 6.61587321450971e-06 1.36716744493052e-05 0.307490441420451
"SLC4A3" 6.45368667764113e-14 3.11371559747753e-13 1.84134187353193
"INO80D" 0.0260723385396819 0.035210646261955 0.253526005161373
"EEF1B2" 0.000866568210564921 0.00141825252848317 0.455646226489182
"ADAM23" 0.414539344330876 0.45820347345893 -0.181737736991119
