"pvalue" "adjpvalue" "logFC" "score"
"DCLK1" 0.00987412800175066 0.0272671166861911 0.593510790683333 0.990125871998249
"DCLK2" 0.00258666792078168 0.00875977535856881 -0.282692913133333 0.997413332079218
"DCLK3" 0.128542636644242 0.223886354558284 0.0633403221833333 0.871457363355759
"DCLRE1A" 0.189857319964442 0.302637402783673 0.144018574566667 0.810142680035558
"DCLRE1B" 0.0350761218568893 0.077977992016511 -0.1622485121 0.964923878143111
"DCLRE1C" 0.0713113127816371 0.139424360659262 0.141435380783333 0.928688687218363
"DCN" 5.56057422862498e-08 7.03355017390194e-07 -1.25667171471667 0.999999944394258
"DCP1A" 1.12004821057331e-12 3.94135883828769e-11 -0.826380638225 0.99999999999888
"DCP1A.1" 0.00217272282429635 0.0075450349855099 -0.200633509941667 0.997827277175704
"DCP1B" 0.0637621172332574 0.127445860042184 -0.187536485891667 0.936237882766743
"DCP2" 0.308861597481627 0.437299784025982 0.0699309269500002 0.691138402518373
"DCPS" 4.06520531124895e-06 3.12081209625362e-05 0.293500085675 0.999995934794689
"DCST1" 0.0669323982679651 0.132548138123439 0.114503955900001 0.933067601732035
"DCST2" 0.000817776586321598 0.00325278548490037 0.218802177850001 0.999182223413678
"DCSTAMP" 0.0281673929642741 0.0650701364526339 -0.3822733123 0.971832607035726
"DCT" 0.43212752676215 0.55949685744264 -0.0435831307916666 0.56787247323785
"DCTD" 0.320776873869375 0.449926195537841 0.1056461492 0.679223126130625
"DCTN1" 0.000383892850695237 0.00168216903165313 -0.227245736225 0.999616107149305
"DCTN2" 0.297973858365006 0.425552428070828 -0.0973799944416663 0.702026141634994
"DCTN3" 0.341748293789422 0.470952877343171 -0.0617964028333331 0.658251706210578
"DCTN4" 0.943047608376559 0.962816654900632 -0.00568643352499993 0.056952391623441
"DCTN5" 0.0349979748273678 0.0778485704303523 0.183357469275 0.965002025172632
"DCTN5.1" 1.14034297348961e-06 1.02253894730267e-05 0.810196657991667 0.999998859657027
"DCTN6" 0.000352903389013566 0.0015642767107206 -0.384392265450001 0.999647096610986
"DCTPP1" 0.3621638406471 0.492518613455739 0.0922273080000001 0.6378361593529
"DCUN1D1" 0.00460110555285952 0.0143111309838106 0.322162147316666 0.99539889444714
"DCUN1D2" 0.289602409108615 0.417042843967796 0.0712106624500001 0.710397590891385
"DCUN1D3" 0.000135374347561548 0.000684760685800835 -0.423140748325 0.999864625652438
"DCUN1D4" 0.431239814523815 0.558553854027715 -0.0718941210749996 0.568760185476185
"DCUN1D5" 0.058240625067 0.118469174798962 0.194591398933333 0.941759374933
"DCX" 0.0162669327737597 0.041357248202021 0.242762414575 0.98373306722624
"DCXR" 0.157358703011199 0.262085576480361 0.130883479008334 0.842641296988801
"DDA1" 0.249526530408608 0.373848989777911 0.0720951238416667 0.750473469591392
"DDAH1" 0.0676162973933109 0.133658531183336 0.263613970975001 0.932383702606689
"DDAH2" 1.73165399127965e-07 1.92482654807579e-06 -0.380372468741666 0.999999826834601
"DDAH2.1" 9.0386350366589e-08 1.083940542965e-06 -0.4080313286 0.99999990961365
"DDAH2.2" 9.0386350366589e-08 1.083940542965e-06 -0.4080313286 0.99999990961365
"DDB1" 0.0140193092496297 0.0364750648352006 0.184143821016667 0.98598069075037
"DDB2" 0.0302309941318228 0.0689249726120125 0.158737174691667 0.969769005868177
"DDC" 0.727883903310398 0.809618141517346 0.0536201914333329 0.272116096689602
"DDHD1" 0.675944023378384 0.769038638901039 -0.0397776165916672 0.324055976621616
"DDHD2" 0.00295539765407098 0.00980447021980741 -0.291871388716667 0.997044602345929
"DDI1" 0.764193611089403 0.837948527571503 -0.0147649765333328 0.235806388910597
"DDI2" 7.61780567998071e-05 0.000413151193918421 0.2924629767 0.9999238219432
"DDIAS" 0.522500683026116 0.64090179245698 -0.0895854671166668 0.477499316973884
"DDIT4" 0.00527393779960741 0.0160887230906487 0.5557687202 0.994726062200393
"DDIT4L" 0.000782680842181995 0.00312738029275341 0.408828886291667 0.999217319157818
"DDN" 0.759224819986041 0.834514899500641 -0.0201627851166663 0.240775180013959
"DDO" 0.0220088194508428 0.053147027906409 -0.195828481533333 0.977991180549157
"DDOST" 5.35707417330101e-10 1.08869571909021e-08 0.401154263516667 0.999999999464293
"DDR1" 1.2258827178082e-07 1.41331106722515e-06 0.633645065725 0.999999877411728
"DDR1.1" 1.4294889518627e-07 1.62597083458815e-06 0.647458736341667 0.999999857051105
"DDR2" 1.53650233406417e-08 2.19035697695425e-07 -0.940209627291667 0.999999984634977
"DDR2.1" 5.98310679557514e-07 5.7846572137417e-06 -0.8912119666 0.99999940168932
"DDRGK1" 0.022189482782015 0.0534881015468715 0.140639710416666 0.977810517217985
"DDT" 0.897814210103965 0.932924263013059 0.0194461504666664 0.102185789896035
"DDTL" 0.236894969046335 0.358787029505616 0.0811633743666678 0.763105030953665
"DDX1" 0.641749163976299 0.741443514698126 -0.0583667676749999 0.358250836023701
"DDX10" 0.17839033034237 0.288885833464883 0.11549599565 0.82160966965763
"DDX11" 1.40849216157555e-05 9.26190300187558e-05 0.562607705558333 0.999985915078384
"DDX11.1" 8.83422353719926e-06 6.15057362623896e-05 0.545357088358335 0.999991165776463
"DDX17" 0.153433308421822 0.257016254694072 -0.0743095394166674 0.846566691578178
"DDX18" 0.97148805830781 0.982403654468572 -0.00369884166666693 0.0285119416921904
"DDX19B" 0.478080783178919 0.603194882332524 0.0341749430583326 0.521919216821081
"DDX19B.1" 0.0405804207664755 0.0880008458326967 0.111458301541667 0.959419579233524
"DDX20" 0.043530187250581 0.0932380518758332 -0.188062473233333 0.956469812749419
"DDX21" 0.0682864172657931 0.134642476446334 -0.201534477958333 0.931713582734207
"DDX23" 0.704630161980107 0.792070165964746 -0.0272788603083335 0.295369838019893
"DDX24" 0.0745067652596724 0.14457686952141 -0.122032276774999 0.925493234740328
"DDX25" 0.553770390692479 0.667518561302562 -0.044629812275 0.446229609307521
"DDX27" 0.0632095165682851 0.12661352395678 0.120417837316667 0.936790483431715
"DDX28" 0.328925647074077 0.457674400638125 0.0467380245166668 0.671074352925923
"DDX31" 0.00158150387702862 0.0057710707620271 0.218294958283333 0.998418496122971
"DDX39A" 0.0012617450640054 0.00474247134334593 0.252707751716666 0.998738254935995
"DDX39B" 0.199383786785784 0.31443885137136 0.2735759775 0.800616213214216
"DDX39B.1" 0.178092092546538 0.288594305296539 0.0929259370000002 0.821907907453462
"DDX3X" 0.00212778383893788 0.00741138191090721 -0.248677532275 0.997872216161062
"DDX3Y" 0.920648542149503 0.948326267309061 -0.0465191641333329 0.0793514578504969
"DDX4" 0.114411196560356 0.204208615319297 0.0609827836416669 0.885588803439644
"DDX41" 8.75972124637855e-07 8.15819532388046e-06 0.3385565361 0.999999124027875
"DDX42" 0.00667688843223945 0.0196881734815534 0.154200117041667 0.993323111567761
"DDX43" 0.0217376861362486 0.0525872674645034 -0.255084939833333 0.978262313863751
"DDX46" 0.0649226681868699 0.129183872612284 0.114721171083334 0.93507733181313
"DDX46.1" 0.0996853309794168 0.183004717453685 0.124506485508333 0.900314669020583
"DDX49" 0.0479905183645928 0.101182643167494 0.0928215621833332 0.952009481635407
"DDX5" 0.0691313833945293 0.13610241105798 -0.0906296805833342 0.930868616605471
"DDX5.1" 0.405256585396792 0.533225164238991 -0.045797268333333 0.594743414603208
"DDX50" 0.753447704315971 0.830220811627788 0.0211335181999994 0.246552295684029
"DDX51" 0.410305473791036 0.537947496182797 0.0559529899833329 0.589694526208964
"DDX52" 0.0015007719734032 0.00551252146709885 0.295638545391666 0.998499228026597
"DDX53" 0.551551365778797 0.665418715941432 0.036714224016667 0.448448634221203
"DDX54" 0.665603240263737 0.760854147287573 -0.0204666633666664 0.334396759736263
"DDX54.1" 0.227975023856279 0.348261624682568 0.0702448607166669 0.772024976143721
"DDX55" 0.000149425571850347 0.000745029721275793 0.291827416408333 0.99985057442815
"DDX55.1" 0.0417956609149523 0.09017225332821 0.181534826666667 0.958204339085048
"DDX56" 0.000104291884728288 0.000544895802232066 0.283551724683333 0.999895708115272
"DDX58" 0.784180648191199 0.852588546410628 -0.0323588929416672 0.215819351808801
"DDX59" 0.352536581844619 0.482787984252535 -0.0598605832333335 0.647463418155381
"DDX6" 0.971355976783165 0.982373628791412 -0.00209490584166618 0.028644023216835
"DDX60" 0.914999163763418 0.94497094731506 -0.0167406677499996 0.0850008362365817
"DDX60L" 0.919826580798616 0.947929561658856 0.0158004760583335 0.0801734192013837
"DEAF1" 0.000849985277883668 0.00336104727213364 0.194222319208334 0.999150014722116
"DECR1" 0.0421495759380993 0.0907970540969994 -0.1658494074 0.957850424061901
"DECR2" 2.59306552696874e-10 5.6082580001882e-09 0.406998094083333 0.999999999740693
"DEDD" 0.0227530150473749 0.0546374503719699 -0.175099992766667 0.977246984952625
"DEDD2" 0.44237193505122 0.569213591484407 -0.043996500683333 0.55762806494878
"DEF6" 0.016668994073345 0.0421745633181019 0.182840669166667 0.983331005926655
"DEF8" 0.268606806871972 0.395051655863364 -0.0593478122749998 0.731393193128028
"DEFA1" 2.22698356105788e-05 0.000139208673794862 -0.418452942458334 0.999977730164389
"DEFA1.1" 2.22698356105788e-05 0.000139208673794862 -0.418452942458334 0.999977730164389
"DEFA1.2" 2.22698356105788e-05 0.000139208673794862 -0.418452942458334 0.999977730164389
"DEFA4" 0.50266640565295 0.624536837747473 -0.0255992372583331 0.49733359434705
"DEFA5" 0.103908725296974 0.189180330479155 0.108018104308334 0.896091274703026
"DEFA6" 0.722811561265549 0.80564489165142 -0.0143795966166667 0.277188438734451
"DEFB1" 0.256287727449713 0.381385196364895 0.15622546655 0.743712272550287
"DEFB103B" 0.285873274061221 0.413134900282348 0.0419082402666671 0.714126725938779
"DEFB103B.1" 0.285873274061221 0.413134900282348 0.0419082402666671 0.714126725938779
"DEFB104B" 0.673993902384864 0.767527750062763 -0.0161511819750002 0.326006097615136
"DEFB104B.1" 0.673993902384864 0.767527750062763 -0.0161511819750002 0.326006097615136
"DEFB105B" 0.239893484834252 0.362230330678974 0.0667393526583336 0.760106515165748
"DEFB105B.1" 0.239893484834252 0.362230330678974 0.0667393526583336 0.760106515165748
"DEFB106B" 0.382988709667868 0.512910203649006 0.0328807353916668 0.617011290332132
"DEFB106B.1" 0.382988709667868 0.512910203649006 0.0328807353916668 0.617011290332132
"DEFB107B" 0.323763092210785 0.45317087299338 0.0395415306416663 0.676236907789215
"DEFB107B.1" 0.323763092210785 0.45317087299338 0.0395415306416663 0.676236907789215
"DEFB108B" 0.168746149245543 0.276802645285189 0.0737544377250003 0.831253850754456
"DEFB108B.1" 0.168746149245543 0.276802645285189 0.0737544377250003 0.831253850754456
"DEFB110" 0.929171532038375 0.953134094264902 -0.00396772224166672 0.0708284679616247
"DEFB112" 0.329898225192556 0.458733572516973 0.0459136049499998 0.670101774807444
"DEFB113" 0.486196790935672 0.610481119131649 0.039051469225 0.513803209064328
"DEFB114" 0.789926821901791 0.856728079425954 -0.00953927441666662 0.210073178098209
"DEFB115" 0.676640371258292 0.76946468211683 0.0189925035416671 0.323359628741708
"DEFB116" 0.519024088463441 0.638029785751516 -0.0254858572583332 0.480975911536559
"DEFB118" 0.0003668853131225 0.00161780766883776 0.163340000275001 0.999633114686878
"DEFB119" 0.866213549491587 0.911189842807858 0.0070647239666664 0.133786450508413
"DEFB121" 0.324848246686974 0.453912385919282 0.045215114016667 0.675151753313026
"DEFB123" 0.64692875185342 0.745751299946717 -0.019313236116666 0.35307124814658
"DEFB124" 0.99712385668551 0.998401892902744 -0.000197219741667064 0.00287614331448971
"DEFB125" 0.846888408008815 0.8971431226086 0.010169863691667 0.153111591991185
"DEFB126" 0.23817494610493 0.360415120656709 0.0573214730083335 0.761825053895069
"DEFB127" 0.287614072185402 0.414928212467952 0.0327093443250004 0.712385927814598
"DEFB128" 0.730271295266232 0.811551063875583 0.0127043822416666 0.269728704733768
"DEFB129" 0.54133542366149 0.656785787669063 0.0244554121666668 0.45866457633851
"DEFB130A" 0.499257534137266 0.621540955297282 0.0394950151833334 0.500742465862734
"DEFB130A.1" 0.499257534137266 0.621540955297282 0.0394950151833334 0.500742465862734
"DEFB131B" 0.546917251829797 0.661708210149667 -0.0254582863416663 0.453082748170203
"DEFB132" 0.888498255247023 0.926596233033766 -0.00776694215833335 0.111501744752977
"DEFB134" 0.0143817317160529 0.0372618776471311 0.150147243241667 0.985618268283947
"DEFB135" 0.0954741274632943 0.176796531472032 0.0728802045833332 0.904525872536706
"DEFB136" 0.0316145292606633 0.0715613996825168 0.1045499007 0.968385470739337
"DEFB4B" 0.00343981117310841 0.0111371870376007 0.217882871683333 0.996560188826892
"DEFB4B.1" 0.00343981117310841 0.0111371870376007 0.217882871683333 0.996560188826892
"DEGS1" 0.0388234984528131 0.0849359162970135 -0.293053384416666 0.961176501547187
"DEGS2" 0.796444763440686 0.861128618169551 0.0176052491999999 0.203555236559314
"DEK" 0.522611035559358 0.640996892826369 0.0485168378083339 0.477388964440642
"DELE1" 0.561502390498401 0.674153522857323 -0.0291973669333321 0.438497609501599
"DENND10" 0.79130038940351 0.85775082450189 0.0286303598000003 0.20869961059649
"DENND11" 0.261346181847709 0.387113457071351 -0.114242156433334 0.738653818152291
"DENND1A" 0.42076295150631 0.548528165203807 0.0611316085333329 0.57923704849369
"DENND1B" 0.0094908108574145 0.0263890381679884 0.256614943233334 0.990509189142585
"DENND1B.1" 0.000875835596102493 0.00345280956701069 0.283773215608333 0.999124164403898
"DENND1C" 0.406677679590931 0.53473473927226 -0.0636816143666669 0.593322320409069
"DENND2A" 4.88551158983796e-17 4.03630941787212e-15 -0.857244900875001 1
"DENND2B" 0.0115851217468345 0.0311747425995987 0.240148468841666 0.988414878253166
"DENND2C" 3.19924318101724e-09 5.38631201079886e-08 -0.760092723408333 0.999999996800757
"DENND2C.1" 0.298134134399731 0.425625705031195 -0.0467304666000001 0.701865865600269
"DENND2D" 0.0288272587225333 0.0663258294222926 0.2109091004 0.971172741277467
"DENND3" 2.02906849940601e-20 3.96277077933993e-18 -1.27033493079167 1
"DENND4A" 5.94379902648078e-07 5.75805530690325e-06 -0.61026175035 0.999999405620097
"DENND4B" 0.498814177532955 0.621370129303394 0.0507151881583334 0.501185822467045
"DENND4C" 4.25417848203043e-05 0.000247573748375014 -0.393275299633333 0.99995745821518
"DENND5A" 1.02093001366596e-08 1.51856535924571e-07 -0.480228733549999 0.9999999897907
"DENND5B" 0.90721597267291 0.939295337237021 0.0142753283166675 0.09278402732709
"DENND6A" 3.38300157726493e-06 2.67057481018529e-05 -0.431562872791666 0.999996616998423
"DENND6B" 0.217847571058543 0.336355685253644 0.0622527321083337 0.782152428941457
"DENR" 3.00859937440588e-07 3.11053180424282e-06 0.44343291925 0.999999699140063
"DEPDC1" 9.462253979592e-05 0.000500807100871089 0.885828483125001 0.999905377460204
"DEPDC1B" 7.91839084881235e-09 1.22684545096184e-07 0.928461964841667 0.999999992081609
"DEPDC4" 0.000258161914758147 0.00119250288439608 0.371075109633334 0.999741838085242
"DEPDC5" 0.110795438520306 0.199028229792272 0.0945887247750006 0.889204561479694
"DEPDC5.1" 0.692715826519166 0.782075734396715 0.0303233603416667 0.307284173480834
"DEPDC7" 1.1765663318387e-05 7.9234127316303e-05 0.475117500675 0.999988234336682
"DEPP1" 4.78757703095104e-08 6.14332322039907e-07 -1.03105174710833 0.99999995212423
"DEPTOR" 3.18303247971495e-10 6.72777319576115e-09 1.07021793139167 0.999999999681697
"DERA" 0.227578992775419 0.347735752870281 -0.110951352 0.772421007224581
"DERL1" 0.0695623541103942 0.136702835155564 -0.230723743025 0.930437645889606
"DERL2" 0.0331620816971461 0.0745735258899075 0.161485846908334 0.966837918302854
"DERL3" 1.81744338106728e-06 1.54190570079253e-05 0.536377449841667 0.999998182556619
"DES" 1.66865376325216e-16 1.24384763344712e-14 -1.36761547364167 1
"DESI1" 0.415788798748191 0.543603912140325 0.0558496398416663 0.584211201251809
"DESI2" 0.0043741592976944 0.0137320898704343 -0.213978425541666 0.995625840702306
"DEUP1" 0.51098626043444 0.631630757034001 0.0636421640916664 0.48901373956556
"DEXI" 0.447087839600211 0.573618808789392 -0.0829450964666669 0.552912160399789
"DEXI.1" 0.447087839600211 0.573618808789392 -0.0829450964666669 0.552912160399789
"DFFA" 0.801485458209948 0.864425171131008 0.0183196187083335 0.198514541790052
"DFFB" 0.0226742539679616 0.054468410823406 0.101519493225 0.977325746032038
"DGAT1" 0.00162330890578 0.00589608014318085 0.271249373775 0.99837669109422
"DGAT1.1" 0.00162330890578 0.00589608014318085 0.271249373775 0.99837669109422
"DGAT2" 0.214406229835404 0.332276913877593 0.122903116583334 0.785593770164596
"DGAT2L6" 0.408078150547936 0.535962762622811 0.0393015542333336 0.591921849452064
"DGCR2" 0.827823570180479 0.883874632840587 0.0161705017000003 0.172176429819521
"DGCR6L" 0.664926585010822 0.760305398434505 0.0246795018416672 0.335073414989178
"DGCR8" 0.22474361139837 0.344713950413113 0.0687283753000004 0.77525638860163
"DGKA" 3.7374871748134e-05 0.000220456431664469 0.483032083625 0.999962625128252
"DGKB" 0.406548701700753 0.534601140870974 -0.0875302593999998 0.593451298299247
"DGKD" 0.935981172058207 0.957482780544258 -0.00881828477499932 0.064018827941793
"DGKE" 3.72539823066362e-09 6.20264513596423e-08 -0.746037284566667 0.999999996274602
"DGKE.1" 0.32472442252894 0.453912385919282 0.127642444783334 0.67527557747106
"DGKG" 6.10753233581418e-15 3.43746704664124e-13 -0.622487636408333 0.999999999999994
"DGKH" 1.34136263541538e-05 8.86524949903972e-05 -0.531541359566667 0.999986586373646
"DGKI" 0.000111643344350831 0.000578814577959047 0.286227659466667 0.999888356655649
"DGKK" 1.13748610952629e-05 7.68954784321514e-05 -0.192795610441667 0.999988625138905
"DGKQ" 0.00382999887795836 0.0122482197619988 0.154999530300001 0.996170001122042
"DGKZ" 0.0743569624696383 0.144324336814951 -0.0931751926583329 0.925643037530362
"DGKZ.1" 0.99835204394866 0.999068221885496 -0.000115489866665895 0.00164795605133983
"DGLUCY" 0.443297594541107 0.56995405012428 0.0621462226000003 0.556702405458893
"DGUOK" 0.938284230182209 0.959106616531903 0.00833358760000114 0.061715769817791
"DHCR24" 0.00232407332530349 0.00798964126794177 -0.524863878033332 0.997675926674697
"DHCR7" 0.426366690332001 0.554058251525981 0.107336541133333 0.573633309667999
"DHDDS" 1.81267984723589e-08 2.54504941887253e-07 0.322214706675 0.999999981873201
"DHDH" 0.000733540340108249 0.00295565150450054 0.212401111958333 0.999266459659892
"DHFR" 7.5727975535376e-07 7.17596973413825e-06 0.760509499 0.999999242720245
"DHFR.1" 9.22431349069162e-07 8.53795461958329e-06 0.70870593385 0.999999077568651
"DHFR2" 0.987374523195555 0.992507305471676 0.000835001508333695 0.0126254768044449
"DHH" 0.0439275334477822 0.0939551777718965 -0.115940638375 0.956072466552218
"DHODH" 0.58214216613096 0.691167686114822 0.0392298658333337 0.41785783386904
"DHRS1" 0.65016109428361 0.748549559120374 -0.0385277071083329 0.34983890571639
"DHRS11" 0.000673681232982474 0.00274485250782564 0.282582167675 0.999326318767017
"DHRS12" 9.27160715206264e-07 8.56954508659647e-06 -0.2910561085 0.999999072839285
"DHRS13" 2.30049680602576e-05 0.000143313246002179 0.352074595333333 0.99997699503194
"DHRS2" 0.805643390021298 0.86752028489364 -0.0157290736916668 0.194356609978702
"DHRS3" 0.0542339920264885 0.111799647907676 -0.251417378558333 0.945766007973512
"DHRS4" 0.45368533624672 0.580139764086849 -0.0473737279249999 0.54631466375328
"DHRS4.1" 0.905684305670794 0.938157127917185 -0.00809233189166635 0.0943156943292058
"DHRS7" 0.0175761455367994 0.0440474942042465 0.329830288600001 0.982423854463201
"DHRS7B" 0.0974938406590291 0.179785264300017 -0.127035812358334 0.902506159340971
"DHRS7C" 0.242817848367615 0.365800106342142 0.0662094791666673 0.757182151632385
"DHRS9" 0.852565027737617 0.901618017679684 0.0402574023833341 0.147434972262383
"DHTKD1" 0.000305811609054449 0.00138348406875918 0.312072881016667 0.999694188390946
"DHX15" 0.00027259946141351 0.00124914769624727 0.20788753825 0.999727400538586
"DHX16" 0.290879258182081 0.418203173755598 0.0594692389666671 0.709120741817919
"DHX16.1" 0.316656771235687 0.445861749197803 0.0575476924916663 0.683343228764313
"DHX29" 0.167504681984193 0.275344368247731 0.132974990091667 0.832495318015807
"DHX30" 0.00903723916374073 0.025333325802764 -0.120653621408333 0.990962760836259
"DHX32" 3.62460036957542e-05 0.000214640525220764 0.408858478075 0.999963753996304
"DHX33" 0.434151904463069 0.561299264806284 0.0516261338916672 0.565848095536931
"DHX34" 0.0216116154297737 0.0523406311189832 0.155269833383333 0.978388384570226
"DHX35" 0.302116409467425 0.429664243530217 0.0708981672750006 0.697883590532575
"DHX36" 0.553038494676739 0.666842118974917 -0.0567926288166659 0.446961505323261
"DHX37" 0.0200900239080701 0.0492293810444929 0.137398441683333 0.97990997609193
"DHX38" 0.0418876462766204 0.0903241395365349 -0.107275334908334 0.95811235372338
"DHX40" 0.00896507087780143 0.0251671459312149 0.211385615658333 0.991034929122199
"DHX57" 0.0808894935542688 0.154395211993244 0.107732677608334 0.919110506445731
"DHX58" 0.801434762766793 0.864424787457889 0.0176575422416663 0.198565237233207
"DHX8" 0.395405387975565 0.524967180636491 0.0451939105416668 0.604594612024435
"DHX9" 0.701993154584658 0.789787793596312 0.0345773857 0.298006845415342
"DIAPH1" 0.404365444472807 0.532657016787645 -0.0516444840166654 0.595634555527193
"DIAPH2" 5.56310641397888e-05 0.000313014889844447 -0.463805389483333 0.99994436893586
"DIAPH3" 0.555323241606378 0.66877122208624 -0.070561949391666 0.444676758393622
"DICER1" 0.000504161393451603 0.00212938408609641 -0.273566761899999 0.999495838606548
"DIDO1" 0.707535661905079 0.794376055016165 -0.0186776002416663 0.292464338094921
"DIMT1" 0.476371781820106 0.601820357005412 -0.0638130347916668 0.523628218179894
"DIO1" 0.0778994988753857 0.149942793879368 0.278666579858333 0.922100501124614
"DIO2" 5.05959167987397e-05 0.000287919071992828 0.616985948808333 0.999949404083201
"DIO3" 0.179091023795313 0.289756250080561 0.128565355091667 0.820908976204687
"DIP2A" 0.667029105059972 0.761683822827647 -0.0275913755000001 0.332970894940028
"DIP2B" 0.429333290148646 0.556801856471416 0.0540296314666668 0.570666709851354
"DIP2C" 0.855915145099511 0.90425309876628 -0.013116606075 0.144084854900489
"DIPK1A" 0.173861284988853 0.283148006657129 0.206579033583333 0.826138715011147
"DIPK1B" 7.88938221320225e-10 1.53313069277453e-08 -0.505912053533333 0.999999999211062
"DIPK1C" 0.00377567455303891 0.0121042225904218 0.145340108858333 0.996224325446961
"DIPK2A" 5.45886976769236e-09 8.78909534732331e-08 -0.675884521066666 0.99999999454113
"DIPK2B" 2.96803337485831e-15 1.78906456206737e-13 -1.030200942325 0.999999999999997
"DIRAS1" 0.117019283761083 0.207993906678424 0.0738232294000002 0.882980716238917
"DIRAS2" 0.256119476332234 0.381190128586305 0.0727915564999995 0.743880523667766
"DIRAS3" 0.935783682780004 0.957424066671917 -0.00828252625000029 0.0642163172199961
"DIS3" 0.00189154510125894 0.00670573168044781 -0.249680582558333 0.998108454898741
"DIS3.1" 0.843225964368328 0.89442771475741 -0.01726359905 0.156774035631672
"DIS3L" 0.22077807817125 0.339966558912284 -0.126711865433333 0.77922192182875
"DIS3L2" 0.640708350566737 0.740855875278209 -0.027126940141667 0.359291649433263
"DISC1" 0.00818404175008139 0.0233444072074968 0.147951356575001 0.991815958249919
"DISP1" 4.67674020734501e-08 6.02485067608496e-07 -0.996469096291666 0.999999953232598
"DISP2" 0.00979534619854287 0.027104436279051 0.134158682875001 0.990204653801457
"DISP3" 0.0481005946023063 0.101349078927936 0.105195136833334 0.951899405397694
"DIXDC1" 1.56435934978168e-14 8.14718349366298e-13 -0.676136140091668 0.999999999999984
"DKC1" 6.42186180179289e-06 4.64274290141438e-05 0.4895663579 0.999993578138198
"DKC1.1" 5.06348648540526e-10 1.03875935987358e-08 1.31495083965 0.999999999493651
"DKK1" 0.094162893370432 0.174997103465907 0.531565137941667 0.905837106629568
"DKK2" 4.4292238144854e-10 9.16342596365465e-09 -1.0068959593 0.999999999557078
"DKK3" 2.05299580297466e-09 3.62234811012837e-08 -0.806503708875 0.999999997947004
"DKK4" 0.0714193563741384 0.139607649883588 0.250508904458333 0.928580643625862
"DKKL1" 0.0986474646584031 0.181445185984047 0.113658261291667 0.901352535341597
"DLAT" 0.648147160726117 0.746803188730447 0.041804500366667 0.351852839273883
"DLC1" 6.87991657922822e-10 1.35996731571181e-08 -0.721608603049999 0.999999999312008
"DLD" 0.338976785369495 0.468152493383951 -0.0930595042 0.661023214630505
"DLEC1" 0.0258368883110347 0.0608238221690584 -0.3213044763 0.974163111688965
"DLEU7" 0.18907621786998 0.30161386384062 0.101243889391667 0.81092378213002
"DLG1" 0.29474622587567 0.422631558298478 0.0784511882583339 0.70525377412433
"DLG2" 0.400124388228434 0.529468751412787 -0.104221304333333 0.599875611771566
"DLG3" 2.4862995278073e-10 5.41331435653026e-09 0.651101505641666 0.99999999975137
"DLG4" 0.254326296802051 0.37910186052084 -0.0804731329083337 0.745673703197949
"DLG5" 1.38929976083118e-06 1.216486577379e-05 0.4521739482 0.999998610700239
"DLGAP1" 0.183783539854539 0.295390711329038 -0.0866289377749999 0.816216460145461
"DLGAP2" 0.131496259706238 0.227912846295956 0.0920313400166669 0.868503740293762
"DLGAP3" 0.443052837963675 0.569751888156356 0.0477955420833331 0.556947162036325
"DLGAP4" 0.577481092555088 0.687527782101979 -0.0321951985249996 0.422518907444912
"DLGAP5" 3.1181830107861e-07 3.2119258544648e-06 1.25779255621667 0.999999688181699
"DLK1" 0.150139777705532 0.252548803369001 0.151703838333334 0.849860222294468
"DLK2" 0.0190214400535513 0.046991641551263 0.1286723177 0.980978559946449
"DLL1" 0.00014135711710972 0.000709692672789929 -0.316429889116666 0.99985864288289
"DLL3" 0.163086855107503 0.269716849881407 0.0972136894916672 0.836913144892497
"DLL4" 6.69655480188004e-14 3.07726388895805e-12 -0.951159826783333 0.999999999999933
"DLST" 0.316287762275267 0.445549624728503 -0.0666926226333331 0.683712237724733
"DLX1" 0.121755559069438 0.214320510917181 0.104021144008334 0.878244440930562
"DLX2" 0.340266795321964 0.469607131131224 0.0555774132583337 0.659733204678036
"DLX3" 0.00020250901465963 0.000966048132951287 0.403857040441667 0.99979749098534
"DLX4" 0.00852030847093923 0.0241371662949584 0.168855408950001 0.991479691529061
"DLX5" 0.0457706477828069 0.0973006151298813 0.270195790291667 0.954229352217193
"DLX6" 0.120298087417274 0.212348305066827 0.114978003583334 0.879701912582726
"DMAC1" 0.196281813196677 0.310611658462777 -0.12304189605 0.803718186803323
"DMAC2" 0.001719384496768 0.0061943514521083 -0.231594467141666 0.998280615503232
"DMAC2L" 0.110485369244782 0.198635667987718 0.128402626416667 0.889514630755218
"DMAP1" 0.611920810699798 0.71600344095423 -0.030815422483333 0.388079189300202
"DMBT1" 0.0273236665343503 0.0636184081325538 -0.842820540833333 0.97267633346565
"DMBX1" 0.0217525611903994 0.0526167352054124 0.132363176408334 0.978247438809601
"DMC1" 0.109408340515851 0.197171254985196 0.0892527539916669 0.890591659484149
"DMD" 1.89265849080084e-06 1.59739067957391e-05 -0.685373055958334 0.999998107341509
"DMGDH" 0.0326539774174256 0.0736241259480861 0.252338937916667 0.967346022582574
"DMKN" 0.814533231470557 0.874056813770328 -0.0228290199499995 0.185466768529443
"DMP1" 0.254944183828873 0.379848940355347 0.0506349126250004 0.745055816171127
"DMPK" 0.0170361016373998 0.042936516321902 -0.178230706833333 0.9829638983626
"DMRT1" 0.196638147464871 0.31105969706698 0.0619513155333334 0.803361852535129
