"pvalue" "adjpvalue" "logFC"
"PAPPA2" 0.0665503969836781 0.0857135952207733 0.526555164186813
"RALGPS2" 4.44127380272704e-47 1.22659769116754e-45 1.65264422558972
"ANGPTL1" 7.40701430406693e-30 8.27338876110079e-29 -2.27742171506828
"CEP104" 0.321835047465303 0.367782165266252 -0.0585068068963578
"FAM20B" 0.000723007424034778 0.00119395789313576 -0.214820974881352
"TCEANC2" 0.0561837756545633 0.0731563831058733 0.111054928955359
"TMEM59" 0.860820628506741 0.880752088123905 0.0151632537285041
"LRRC42" 6.4471023426506e-16 2.90786671377549e-15 0.719151803012397
"WRAP73" 2.1584689236267e-27 2.08092918524657e-26 0.753280768156455
"MRPL37" 1.46009107094833e-18 7.93724600044676e-18 0.681567793860555
"ICMT" 2.74671333257932e-11 8.78479860027204e-11 0.447448014867898
"RPL22" 0.322851985547353 0.368787512386207 0.0716562779318433
"CHD5" 0.0217236317052491 0.0299701014262221 -0.493826190023956
"QSOX1" 0.013484703948823 0.0191692922607585 0.288204658270357
"STXBP3" 0.0507461055811355 0.0665411135736634 -0.120968002614474
"PHF13" 1.44486190729959e-06 3.09334214058548e-06 0.356177028060116
"ERRFI1" 3.2217586627916e-05 6.07265928154327e-05 0.661683876633065
"PARK7" 1.14106584791835e-06 2.46606606740922e-06 0.397950794423471
"OPRD1" 9.83921413498907e-17 4.70351762843031e-16 2.16189529377512
"AMPD2" 9.68656757772171e-16 4.32663108449387e-15 0.582360809721038
"SRSF4" 0.836802338910404 0.860215737685526 -0.010125112840541
"MECR" 8.43169700416124e-14 3.26596640202009e-13 0.495344505750019
"KCNC4" 0.0286378841303411 0.0389296614528673 -0.2785250694693
"EDEM3" 4.86270555938285e-11 1.52558992350294e-10 0.621400534706408
"WDR77" 2.00120459304195e-21 1.32176203444609e-20 0.676677570249665
"RAP1A" 2.42591800121587e-32 3.05684620637584e-31 -0.79274428311505
"HDAC1" 1.12766983318504e-25 9.76809169679996e-25 0.770888574085657
"CAPZA1" 0.000559619713554957 0.00093525089212806 0.246939453740327
"S100PBP" 1.13894815482375e-15 5.06202667102569e-15 0.574231480090253
"RNF19B" 0.0234964746438617 0.0322998925705997 0.185325094567019
"SCAMP3" 1.25466736570064e-14 5.15580380672244e-14 0.648703222142922
"TRIM62" 9.21175968107024e-12 3.06786024976217e-11 0.520750047769542
"ASH1L" 0.000207163693396945 0.000362048240416007 0.376469334201158
"DLGAP3" 1.50168463296736e-08 3.84211158710827e-08 1.24479429576592
"SFPQ" 2.66250067976889e-09 7.24051145911186e-09 0.348868014483569
"RHOU" 0.204281978143658 0.242340690311787 0.170941021663273
"GON4L" 1.16874762853657e-19 6.88234045296328e-19 0.705419646441946
"ARHGEF2" 6.51332444652625e-07 1.44066662092734e-06 -0.487849098799386
"LAMTOR2" 1.93894581038215e-11 6.28103172838999e-11 0.686196555202243
"MEF2D" 0.0390594219244633 0.0521085588945361 -0.161821405603869
"DOCK7" 0.000475315778443524 0.000799579494213141 0.295623256680958
"SRM" 1.67290288342825e-24 1.35113923919951e-23 1.02354585404532
"FBXO2" 1.93813647700195e-08 4.91358114391142e-08 1.13657835576568
"FBXO6" 5.36134725216857e-06 1.08926234625623e-05 0.529559279011411
"C1orf21" 1.74948602158406e-14 7.11843088852909e-14 -1.0421781000817
"SWT1" 0.00871428878498791 0.0126567099336398 0.20552710790181
"MAD2L2" 7.12992011677185e-16 3.2095585141896e-15 0.913363918150228
"DNAJC6" 0.0879754264363455 0.111281911457283 0.279631277301361
"LEPR" 9.45159454039389e-23 6.82690409055142e-22 -1.78997643784075
"IVNS1ABP" 4.63226982865308e-08 1.13754384997481e-07 0.398971622763998
"KIAA2013" 0.000412398145554334 0.000698767695098839 0.253938012485334
"MFN2" 5.16402112270859e-05 9.56922066729858e-05 -0.249817258509958
"PRG4" 0.0409753799142165 0.0544212699799406 -1.86460654699138
"MIIP" 0.00157847784568766 0.00250213947647138 0.301579390357807
"SMG7" 1.94248350911521e-25 1.65856625296555e-24 0.646598289074982
"NCF2" 1.84698747039166e-37 3.08705294403597e-36 -1.71503190446441
"SLC35D1" 3.98011643514395e-10 1.15729760199093e-09 0.525756273972064
"PLA2G4A" 1.7114193452109e-25 1.46671002225858e-24 2.37827778708716
"GADD45A" 0.000240622125913719 0.000417985381676076 0.524289296873226
"WLS" 0.025071029028781 0.0343035822196478 -0.320472939231812
"PRDM2" 0.0038977265106666 0.00590128892242013 -0.197652382261812
"RGS2" 7.11572257381403e-06 1.42646265833304e-05 -0.75655593938829
"RPE65" 0.00176586295588122 0.00278303728897872 0.909359676302283
"AMPD1" 0.0757018866568898 0.0967278562852709 0.367721252023413
"UCHL5" 3.15941951775471e-20 1.92804681808043e-19 0.683432182212623
"BCAS2" 0.247223042554287 0.288841756853176 0.0874344945810775
"SRSF11" 4.49091111978877e-08 1.10434373305493e-07 0.407117770381382
"CTH" 1.72354468216009e-15 7.55409026591307e-15 1.15286239581186
"AGMAT" 7.57566012859874e-53 2.70327040296834e-51 2.43143791424431
"OLFML3" 0.137349398309831 0.167991843887106 -0.253219485634387
"TNNI3K" 0.110262634239497 0.137139576468912 -0.275804120562945
"CFHR3" 2.32204299824518e-17 1.16166971211838e-16 1.93609704159595
"PLEKHM2" 2.73412060709284e-05 5.18136896625548e-05 -0.277627236161687
"CRYZ" 0.000102101620278485 0.000184164284664692 0.47569120829032
"PHTF1" 0.0982446893783183 0.123208816964691 0.11364144806103
"ZBTB17" 0.00107225348915613 0.0017348155809609 0.25826790522648
"CD58" 1.67649202712818e-06 3.56918425363653e-06 -0.468294902510526
"TFAP2E" 5.56734263101055e-07 1.23839014336739e-06 0.858875408712587
"CD2" 0.642060951392753 0.683641476433438 0.0695411620720179
"TTF2" 2.309081440767e-28 2.37671822323746e-27 0.875646903685543
"NR5A2" 1.02729180866767e-12 3.67817971891344e-12 -1.10873240728944
"KIF21B" 0.0129446088802956 0.0184372656861788 0.325520554645786
"TMEM9" 1.86586842683208e-08 4.74005226907775e-08 0.636958245771805
"MAP7D1" 2.85334356585896e-09 7.74252664430336e-09 -0.502500755244358
"WARS2" 0.000945686252552938 0.00154070440075014 0.25465877811791
"OSCP1" 1.04988844630035e-12 3.75302543226472e-12 -0.79730600072805
"MRPS15" 2.6788578997707e-10 7.92213037502781e-10 0.676002137978722
"EXOC8" 0.695963545443565 0.733097963979837 0.0291377335945157
"GNPAT" 4.94389093506215e-11 1.55045726019089e-10 0.421525450317717
"TSNAX" 0.000988934368744693 0.00160728070003342 0.274336832249062
"C1orf109" 2.84736872829361e-21 1.86460455617733e-20 0.643629282947654
"RRAGC" 0.00217638657705187 0.00339716820877475 -0.211344943510968
"TBCE" 1.0734713154559e-20 6.74221917717609e-20 0.745358423682201
"NID1" 0.674593273453474 0.713149040278631 -0.0560118776870158
"LGALS8" 0.0288683740311352 0.039209937241952 0.170631152359023
"NT5C1A" 3.29227298378532e-10 9.64772364743339e-10 1.76925553661553
"HPCAL4" 0.649977862142096 0.690612183036223 -0.116049992828912
"MTR" 0.598977496639627 0.643717220369173 -0.040678600617974
"BMP8B" 7.35927773739094e-22 4.99780171058436e-21 1.25186232470038
"MYCL" 3.50277617352658e-05 6.57009848852311e-05 0.750703862648869
"SIPA1L2" 0.0980599226096148 0.122986663434718 0.250189458395284
"RLF" 0.0356757286696496 0.0478713666982345 0.167363146851934
"KMO" 4.71645286846062e-20 2.8427379789014e-19 -1.31457206962676
"ZNF684" 0.350843405448675 0.39797125581839 0.0839577004860107
"KCNQ4" 6.22065480074418e-05 0.000114509177449444 0.73963672890853
"RIMS3" 0.047590114858178 0.0626795903297796 -0.286997778272544
"AKT3" 1.03294152119198e-12 3.69654177841257e-12 -0.992205143028284
"ETV3" 2.85326174137885e-05 5.40334139094745e-05 -0.313604192385721
"ACADM" 0.271586868468666 0.315047799304597 -0.0878582831338999
"ST6GALNAC5" 4.83085539793602e-36 7.52819968244542e-35 -2.14712453070624
"SLAMF1" 0.0973561961027838 0.122151543130439 0.242507601540611
"CD48" 0.0131741245402361 0.0187459598332128 -0.38179263898918
"PADI2" 0.0870826094567962 0.110187134849664 0.318766228227878
"SDHB" 0.0671936993378996 0.0865214095977153 0.14493259684541
"MFAP2" 8.80222667272231e-20 5.23492308275583e-19 1.5098792683753
"RPF1" 0.953222672996375 0.961148317876877 -0.00390455450969198
"KDM5B" 5.75315993038663e-45 1.46591969221494e-43 1.13018887985894
"UAP1" 1.71912032294013e-16 8.08387512790126e-16 0.755425812297874
"ACTL8" 8.44122001300898e-31 9.96694272253455e-30 5.10149149770535
"CTBS" 0.937118261996017 0.946804087179513 0.00681834927340468
"RGS4" 0.0508832326347123 0.0666852733538048 0.386871043516765
"KLHL12" 6.66524172347119e-25 5.51300942348035e-24 0.641347312443496
"IGSF21" 0.684713350709266 0.72280526432291 -0.0725429808905569
"SSX2IP" 1.75231081787103e-09 4.82880935954927e-09 0.689704815669833
"ZNHIT6" 2.80225403632933e-10 8.27188055489674e-10 0.601989846933901
"PLA2G2D" 1.47339696498645e-05 2.86871313957828e-05 1.04930220308928
"RBBP5" 2.08325176801226e-18 1.12002559220899e-17 0.522887405662998
"GBP3" 0.896671529437816 0.912282539475338 -0.0204913769102743
"GBP1" 0.0495186546541627 0.065029016521494 -0.313299332292675
"KIF17" 3.12433013322368e-52 1.07906468348532e-50 -1.99105546664572
"GPR89A" 1.22670020847167e-38 2.1983830736044e-37 1.07145090177296
"CDK18" 0.365557641361013 0.413411807426152 0.106107482775679
"RAB29" 0.827497231545629 0.851953456376832 -0.0180127583049388
"CD160" 1.7602970835752e-07 4.10405198915647e-07 -0.802566648238963
"ECE1" 0.0375406686577511 0.0502150808410074 0.231874066695886
"HMGCL" 0.14428225794807 0.175897848710841 0.118819240198761
"GALE" 6.47652029097875e-19 3.62707624212487e-18 1.04639238395463
"ID3" 1.01375174642652e-16 4.84181282739514e-16 -1.11351137359856
"CR2" 0.0598667913628157 0.0776823393315249 0.463679575435827
"CD46" 1.71721257054517e-13 6.49857380345449e-13 0.671453083498684
"PRPF3" 2.94509292025062e-24 2.34690729796059e-23 0.839122104449854
"APH1A" 2.6135589680395e-08 6.56196958211537e-08 0.430108028904732
"P3H1" 2.21497199129263e-27 2.13285273119754e-26 0.974006211078849
"SLC2A1" 2.12114395436142e-69 1.55508776544979e-67 3.34536088677187
"EBNA1BP2" 1.86143079525828e-15 8.1209135235923e-15 0.658116199094732
"CDC20" 7.09155508206607e-91 2.07963076215716e-88 3.65004817180221
"MPL" 9.67642449632708e-09 2.5111995285802e-08 -0.648116921675732
"ARTN" 7.6669586801578e-31 9.0726615225433e-30 2.6168157059874
"IPO13" 0.000317621890422928 0.000545804759283124 0.22570842690399
"ATP6V0B" 0.528499959419949 0.575064146629181 0.0698703543548076
"B4GALT2" 1.3999314212314e-38 2.50604815683032e-37 1.21205287854271
"ERI3" 8.96215110567032e-09 2.33146024489285e-08 0.426868887098936
"PTCH2" 0.349454744246239 0.396535498096778 0.121402681864939
"AKR1A1" 5.27892623270437e-06 1.074098665413e-05 0.362419084576665
"PRDX1" 2.5571571450504e-05 4.86028607029435e-05 0.495657500593836
"PIK3R3" 2.7527375521316e-09 7.47708049483506e-09 -0.746069853993279
"TSPAN1" 0.0779813006668874 0.0993491625952786 0.386242365893294
"BLZF1" 1.24502674374722e-09 3.47362676870764e-09 0.433045912846806
"CCDC181" 4.70687152234913e-09 1.25545114575772e-08 -1.2157259556389
"SLC19A2" 0.00109662323873562 0.00177175560628737 -0.369753176649991
"FAAH" 0.0167980720724768 0.0235391923941771 0.288072854876104
"NSUN4" 0.000279334839724209 0.000482375977506614 0.218232083464174
"TMED5" 0.153387438723378 0.186125940352797 -0.128468112186964
"MROH9" 1.65054414897445e-15 7.24792447013582e-15 -2.21250306548869
"DR1" 0.616255759913101 0.659298829373734 0.0366162892862755
"CNN3" 7.10175048204719e-10 2.0248211689047e-09 -0.635535126943443
"PRRC2C" 4.88025229717094e-12 1.657128195812e-11 0.578531429188465
"F3" 0.407716209379469 0.456448583402614 -0.151413204940855
"ABCD3" 0.729814723291622 0.764362446231855 -0.0304390705233945
"VAMP4" 6.47163682944437e-09 1.70418008852422e-08 -0.376183871021609
"DPH5" 0.000137688080278461 0.000245497573160657 0.329578124641744
"FASLG" 0.269321587235632 0.312734908605004 0.201659360402662
"PTBP2" 1.20607641482658e-08 3.11145337407835e-08 0.659926780303741
"TNFSF4" 1.34562314137458e-15 5.94859061364828e-15 1.17654324673459
"PRDX6" 0.12169462806386 0.150085078455574 0.132623787616634
"DARS2" 1.59709782347949e-36 2.54290136178685e-35 1.21454837323128
"HSD11B1" 1.49834378097083e-08 3.83478052098991e-08 -0.895562590895253
"IRF6" 1.23663345524439e-08 3.18519019476792e-08 0.60050504224965
"SERPINC1" 0.00904719905631859 0.0131142512428653 0.592516184249088
"RCAN3" 0.000125478471718233 0.000224721549005483 0.27444670199366
"SYF2" 0.617186320800018 0.660119241921982 -0.0286303619932858
"RSRP1" 9.30207412620743e-12 3.09602050312835e-11 0.877939020461813
"SLC35A3" 0.0010747833846968 0.00173838560085987 0.325750957773275
"RCOR3" 0.0022346255390017 0.00348369179572379 0.248664885806296
"STMN1" 2.62393867271263e-12 9.08186842321504e-12 1.01927340617879
"MTFR1L" 0.0820460427254329 0.104214886054379 -0.107884452086308
"MAN1C1" 1.05122750811799e-07 2.50261970161402e-07 -0.670270607808025
"NEK2" 2.99123244917537e-92 9.84603840260196e-90 3.53351601767133
"RPS6KA1" 4.75694151015315e-12 1.61652922892843e-11 -0.561218961589624
"DHDDS" 1.0337019394818e-11 3.4242305569731e-11 0.37690042968748
"NENF" 0.000373371503959951 0.00063598151730595 0.394494983856611
"NSL1" 8.30271754498535e-06 1.6553094101739e-05 0.381799353888814
"PROX1" 0.000582679710208189 0.000971517803724566 0.787750989725888
"ARID1A" 0.000235770294212355 0.000409733765257093 0.282346512023042
"CENPF" 2.33579950737278e-92 7.93266757574343e-90 3.38506720590869
"RPA2" 0.000179092782230867 0.000315382409062304 0.284566401917567
"PPP1R8" 0.000210522720855196 0.000367401099834825 0.217644716239651
"STX12" 5.68198412711654e-65 3.47139098432813e-63 -1.01905183200475
"SLC5A9" 2.03167688695363e-27 1.96221056944163e-26 -2.49168852957323
"OSBPL9" 0.68282344365988 0.72095177551651 0.027582939929276
"TXNDC12" 8.78050650384822e-09 2.28678813822974e-08 0.439316982698266
"ESYT2" 8.01360723649921e-06 1.60024106868263e-05 0.369143665170386
"RCN2" 5.40085373207744e-05 9.9943058564338e-05 0.35737880230222
"CHRNB4" 5.83544012971123e-35 8.57974602115884e-34 2.93736838062478
"MUC5B" 1.0966735830235e-25 9.50981087128281e-25 3.82787520819318
"CTSD" 0.00045747058741083 0.000770846542451868 -0.42857227832681
"COLEC11" 0.205331142801964 0.243477871066966 0.267753936699377
"STAG1" 0.335194650144167 0.381669926733164 -0.0885268783228462
"A4GNT" 0.0764332514989888 0.0975850481617344 0.857926970374395
"STK11" 0.910651562543869 0.92455357964959 -0.0105608047465389
"KMT2A" 0.302097400609913 0.347177586958125 0.0979152675399261
"TREH" 0.0641708962313866 0.0828407543873886 0.435701304807293
"IFT46" 0.00385829916134943 0.00584488655709636 -0.265153523598995
"MMP8" 1.18605223532398e-07 2.80908025015279e-07 1.37725786792045
"APOA1" 0.000468868289147553 0.000789145010504109 -0.888380834404087
"ZNF541" 0.0187011609119677 0.0260385898091442 0.487784243798264
"SLC8A2" 4.01138364740464e-10 1.16554867319383e-09 1.81854696010712
"KPTN" 0.000281179804482733 0.00048551001675431 0.392663482792715
"RPS25" 0.0503673923264404 0.0660790361829476 0.179996318394292
"KIF14" 1.12362560806186e-96 5.17798783783707e-94 3.62991149044472
"TNNT2" 0.0674890930026815 0.0868809626498723 -0.386385726987317
"DDX59" 0.00785166532476506 0.0114751277657789 0.173806457390808
"CAMSAP2" 0.770218593258983 0.801836680479838 -0.0224892580236023
"ATF6" 0.0382175894684504 0.051052799448123 0.134652596396644
"MREG" 0.0102170410347678 0.0147222330671067 0.248973331594022
"FASTKD2" 7.0835442451654e-10 2.02034456463789e-09 0.397295787509035
"NRP2" 0.0257177716260623 0.0351437718001151 -0.30798921595999
"CREB1" 0.151014671006822 0.183481403289569 -0.088193101383816
"KLF7" 4.84645463191146e-07 1.08446818476831e-06 -0.476536883014025
"TTR" 0.907825574449063 0.922234596604455 1.80151553927982
"B4GALT6" 0.125247111002263 0.154195149481375 0.259599329832756
"C1orf54" 2.96426243594895e-11 9.45246912404519e-11 -0.70179296985515
"CA14" 0.0106557990018456 0.0153193138515703 0.391115663428334
"ATP10B" 7.83688267919334e-81 1.09913983245834e-78 5.13455028981066
"SPCS2" 7.99103467824838e-09 2.08859825515262e-08 0.419774961462338
"USP35" 1.51977324020763e-12 5.35790657733527e-12 0.637682151380101
"ELOVL4" 3.46735162650994e-15 1.47910379222372e-14 1.84903698564133
"FILIP1" 3.4810167094676e-16 1.5986708003133e-15 -1.48746686532604
"CASP8AP2" 0.0414426455522247 0.0550101580208898 0.188280448514122
"HMGN3" 0.0485758343868789 0.0638688866736749 0.221527209650914
"UBE3D" 0.562521608543233 0.60851180578094 -0.0568859140562943
"CNR1" 1.79984354508187e-11 5.84568597233698e-11 -1.40977222932212
"ANKRD13C" 0.00307189517964541 0.00470706796052639 0.215403657589213
"SGIP1" 5.70301632637804e-06 1.15557726542904e-05 -0.67124133904787
"PHF3" 0.587306524170432 0.632333125273398 -0.0434593079073853
"ADGB" 3.97108300234288e-10 1.15487915154685e-09 -1.87528678779412
"PLAGL1" 5.91389115772831e-15 2.48398829382812e-14 -1.13304268235595
"FBXO30" 0.0602734159930128 0.0781408187887873 -0.144971671036501
"TNFAIP3" 2.75825374062236e-15 1.18571094303033e-14 -1.06237682848292
"AKAP7" 2.98972217400396e-24 2.38129525651901e-23 -1.0936025897347
"RAB32" 2.58632397428726e-11 8.29485372465286e-11 -0.810660352210924
"MYB" 0.95732247323804 0.964653005974481 -0.00873142951986875
"ALDH8A1" 0.0340797251341447 0.0458556675305431 -0.368102699244477
"SGK1" 3.78374485329998e-19 2.15342345585305e-18 -1.2013882410044
"RNF146" 1.17293803663603e-13 4.49259501137558e-13 -0.44480412866663
"ARG1" 1.11483602286682e-09 3.12498960945760e-09 -1.16417883953786
"TCF21" 2.30078088078093e-52 8.03231489742764e-51 -3.03956764576899
"PMFBP1" 1.35701942408101e-08 3.48136890265669e-08 0.875113222874556
"FBXL5" 3.16125843302744e-18 1.67889157939742e-17 -0.661593172032016
"MED28" 0.145876822678293 0.177694076956287 0.106618548101733
"SLC16A7" 3.06807438034919e-09 8.30424092643935e-09 1.09396069250304
"ZNF430" 0.0549694654360868 0.071696790232787 0.18747749680284
"VAMP8" 0.979166268172843 0.982822374719011 0.00337667848611705
"DCLRE1B" 0.267137184957085 0.310265403339298 0.0843076358791582
"MYL12B" 0.00109935232451985 0.0017759869433274 -0.310006523423834
"FOXO3" 8.32330158600529e-15 3.46711082852994e-14 -0.720620062462351
"ARMC2" 2.46061667684868e-11 7.89953948664257e-11 -0.78226220150038
"RPN2" 3.80319862441495e-19 2.16373159129414e-18 0.738368158754351
"TGIF2" 9.16260415694499e-06 1.81887559935219e-05 0.416651525965911
"CASQ2" 3.90148052811651e-36 6.10348976120186e-35 -2.65425881995763
"PKD2" 2.74579169588513e-08 6.88539711799305e-08 -0.525208185946882
"ABCG2" 1.53606503527441e-42 3.42198797706367e-41 -2.0056626327912
"SPP1" 3.6446082000368e-76 3.91892571055957e-74 4.64784955298041
"CCNI" 0.109159190561183 0.135934881451615 -0.1056425412275
"RARRES1" 0.00347416713965164 0.00528929977302637 0.619247437993324
"MFSD1" 5.71939749892438e-10 1.64670050446539e-09 -0.443306454160496
"RAB3GAP2" 2.74209339492036e-11 8.77385323181211e-11 0.437374018549289
"EEF2KMT" 2.82981101406457e-28 2.89974725831305e-27 0.883137869532916
"PPL" 0.0604205007949491 0.0783063284308344 -0.245109701775601
"UBN1" 0.0287424433429649 0.0390487591542016 0.145091314664592
"KLF12" 0.033817116255814 0.0455327045738396 -0.287033473132041
"UCHL3" 1.13992764130242e-14 4.70347734115291e-14 0.725119027559377
"PCDH17" 2.13383681068882e-36 3.367578661409e-35 -1.65775968809161
"HS1BP3" 0.571831919249962 0.617134628677326 0.0500382039276302
"WDR35" 0.0127954819608599 0.0182458074924153 -0.223074641649181
"CCND2" 2.88342077267656e-15 1.23688015006649e-14 -1.13164468655243
"ELL2" 0.707362159400291 0.7437932243932 0.0400332229682096
"DNAH7" 8.8917644432773e-05 0.000161449137347315 -0.888478094155802
"CYP20A1" 4.79820057128452e-09 1.27833130185411e-08 -0.348335020473855
"NDUFB3" 0.000573668810421775 0.000957242317741858 0.307907560835161
"GTF3C3" 1.31198248964532e-12 4.64361763780762e-12 0.432618074775085
"SATB2" 7.03814614141845e-19 3.92389419685234e-18 1.32305506292994
"UBE2B" 3.72067876700596e-06 7.68187760279558e-06 -0.328362761471837
"TRPM6" 0.0310934263003583 0.0420444226021529 -0.450945588706471
"GDA" 5.10025955257546e-18 2.67432010154387e-17 3.12330839476289
"KLF9" 4.87692376554097e-42 1.05160298682367e-40 -1.60989752379596
"TJP2" 1.78276472815955e-17 9.01668620272355e-17 -0.754181866274254
"ITGB1BP1" 0.128655498244931 0.158173986675241 0.113893966401391
"CPSF3" 7.20944373225288e-30 8.06006458033443e-29 0.792721342097366
"PIGZ" 0.537499826751282 0.583793582873497 -0.0748409029152857
"SENP5" 0.00122180006643189 0.00196220385059045 0.241730133455065
"CCDC92" 3.06966695095097e-12 1.05611472380308e-11 -0.551337259822272
"C1orf198" 2.10428229035411e-36 3.33071335241624e-35 -1.13643558650689
"TRIM67" 1.17708583791007e-19 6.92385757828285e-19 2.05479170412346
"HEATR1" 7.87978450196561e-39 1.42640902617512e-37 1.09215113617094
"PTBP3" 7.97060061043167e-11 2.4533934588865e-10 0.502155450883983
"RAD23B" 1.18532215001368e-09 3.31278131304291e-09 0.416203955697868
"FKBP15" 2.8903176388385e-13 1.07787128778789e-12 -0.451599384407909
"CTNNAL1" 1.71850991660994e-40 3.40932920602728e-39 -1.40986579659585
"SET" 3.42237404392276e-06 7.08593978875868e-06 0.334927615563825
"GLE1" 0.00506022760196368 0.00755987504557913 0.177867938055451
"RAB14" 8.4163223426974e-23 6.10098260967939e-22 -0.580333226246443
"CNTRL" 0.0869693252065524 0.1100610628683 -0.163120292978262
"TRIM32" 0.000318672819911143 0.000547494025601495 0.226450838979501
"FBXW2" 2.65848963248483e-11 8.5178345813166e-11 -0.432234995966225
"PHF19" 1.71627091564575e-09 4.73596810923018e-09 0.585317782944231
"NEK6" 6.34325579587346e-21 4.06639001318136e-20 0.768846256010369
"BSPRY" 1.29362975333806e-17 6.60074479328996e-17 1.00377528051851
"PPP6C" 1.14593649989276e-16 5.45537479538674e-16 -0.438136981525569
"NDUFA8" 0.000751959102522461 0.00123923044493561 0.299630470716881
"HDHD3" 1.33809752150965e-29 1.47620895515931e-28 1.19500333008005
"RBM18" 0.119119133587167 0.147111217888777 -0.0916630960623764
"SLC46A2" 2.44223674503595e-12 8.47296976999029e-12 -1.83312454034743
"HSDL2" 3.21587262988759e-15 1.37437227470739e-14 -0.746806597303087
"MAPKAP1" 0.724029996338086 0.759271206888579 -0.0194083345096707
"NR4A3" 7.57725695701398e-22 5.1350242630117e-21 -2.11379959681065
"INVS" 0.868334400324544 0.887370306205066 0.0122490481508308
"GALNT12" 0.815771671290933 0.841600440466384 0.0315440135348371
"DENND1A" 2.15326702894476e-07 4.98064590704863e-07 0.505815164858822
"ALG2" 0.374108254455669 0.422164138817287 -0.0546993031741668
"CSF3R" 3.2571676682768e-07 7.40762229577502e-07 -1.0093442145447
"KDSR" 1.97759423697821e-13 7.45422235293797e-13 -0.463628525603488
"VPS4B" 0.00701923763016663 0.0103230859612435 -0.181590166853479
"ONECUT2" 1.80013181812041e-50 5.74937150385427e-49 4.5370697453011
"C19orf25" 0.675920658657779 0.714458634477444 0.0375871666447929
"ZBTB45" 0.133289731777604 0.16338577928568 0.125497754195341
"YLPM1" 0.60804888996206 0.651902455875968 -0.0384230605090649
"DCAF4" 1.15753491400138e-18 6.35678604968619e-18 0.69499002461711
"PROX2" 0.0941592718161271 0.118453700578919 0.289708062697301
"VSX2" 0.757418338121922 0.789989677675148 -0.0872057613668031
"FCF1" 0.40420605497372 0.452833191683763 0.0493084185429622
"PGF" 8.99457095126547e-15 3.73611730293487e-14 1.40738817643176
"IFI27L2" 0.000209562570920005 0.00036580462190138 -0.505573748125828
"NEK9" 0.0207977464388647 0.0287764306693359 -0.141285245370078
"ACYP1" 1.35999775848424e-05 2.65851458569777e-05 0.47208445648331
"IFT43" 0.203861297108316 0.241895009273893 0.107440694470398
"NPC2" 0.014188977023284 0.0201013623547253 -0.380322719366847
"DNAL1" 2.97188207195058e-14 1.18823713283319e-13 -0.596433366762131
"IRF2BPL" 0.00104181590339983 0.00168861910420419 0.297630656928772
"ACOT2" 3.43045437430485e-06 7.10175825993621e-06 -0.426487659382085
"LTBP2" 1.07940263058438e-08 2.79404349682161e-08 -0.797375505802934
"AREL1" 1.93111753382501e-07 4.48739298416129e-07 0.35366260280014
"MLH3" 2.22149385287371e-05 4.24833701126395e-05 0.335278246415257
"TTLL5" 0.0183581936826241 0.0255853543512524 0.169493360136245
"FLVCR2" 2.61125774462355e-25 2.21435205904486e-24 -1.24562331624907
"ABCD4" 0.891673432903039 0.908228657991355 0.00936990834551574
"DLST" 0.926490508044795 0.938005702411119 0.00627959861799293
"PPP4R4" 1.66077967425192e-15 7.28890214041069e-15 -1.74110760243191
"TGFB3" 0.713207916755282 0.749158612135848 -0.0441308519797622
"ZC2HC1C" 2.80095135796411e-08 7.01608082817255e-08 -0.62449176776459
"SLIRP" 1.14674905092547e-09 3.21165400978936e-09 0.57498839705043
"RBM25" 3.17990213138266e-05 5.99656745902853e-05 0.306696856380138
"ALDH6A1" 0.407910312839144 0.456602500921824 0.0941212529722385
"GPR68" 0.148503699149899 0.180648326690453 0.218661069445824
"ESRRB" 0.121921994401255 0.150319511366598 0.330200605436957
"EIF2B2" 8.91226924301359e-13 3.20646867322253e-12 0.52800921837053
"NRDE2" 0.0475679215607529 0.0626611407100118 0.153512391194416
"COQ6" 1.08023693246687e-14 4.46403829970744e-14 0.539898631143128
"ZNF410" 0.358214376318536 0.405533773821974 0.0918872537084524
"RHOQ" 2.70863370859802e-05 5.13487930018541e-05 -0.320034886222723
"GPR75" 0.728958520688827 0.763594708538121 -0.0436365172276245
"SUPT7L" 1.10360560059467e-15 4.91171488189609e-15 0.421116838807379
"KLHL29" 1.81524754319218e-08 4.6158170619812e-08 -0.873240341976344
"DNMT3A" 1.88030225704695e-23 1.42048689011289e-22 0.922488244404296
"TMEM214" 2.25889616278942e-15 9.77824374922987e-15 0.56295457586132
"ATAD2B" 9.96627056521875e-11 3.04155114373535e-10 0.629150136566186
"FKBP1B" 2.89956176369452e-08 7.24845500412724e-08 -0.87774174617646
"ATL2" 2.41552959392736e-15 1.04282860868454e-14 0.695899183257739
"YPEL5" 7.89131690876349e-08 1.90224257093777e-07 -0.408937838685702
"FAM98A" 2.14969245623283e-28 2.21690470758179e-27 0.672240547592265
"YIPF4" 0.0508968482560157 0.0666976978811567 0.12670665392603
"AFTPH" 3.89141890360883e-05 7.27032265681765e-05 0.234544463777361
"LGALSL" 9.6171938171268e-42 2.04638151815881e-40 -1.79499562242242
"CNRIP1" 4.54250060966432e-42 9.82117859695387e-41 -1.48491577286436
"BCL11A" 8.45317503231027e-07 1.84694202243474e-06 0.813702817665984
"CRIPT" 1.58355504790767e-11 5.16726762242382e-11 0.614054393089549
