"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"NAV1" 0.80632704186109 0.80632704186109 1 "-" -2.43713242569638e-13 0.973080584580092 -0.026695094719263 0.647909291860071 0.0701374200899035 0.662947863218851 -0.0978252660632456 0.0370731358840664 0.473705465992439 0.758425167794258 -0.0593367760223118
"NAV2" 0.41016930962725 0.41016930962725 0.787360674045295 "-" -0.193474856387857 0.0495744764140594 -1.34824374961595 0.736325593871483 -0.0527118474285675 0.202077181049335 -0.143157305023948 0.528680613738268 -0.126178377118435 0.31135762498062 -0.167439086955374
"NAV3" 1 1 1 "-" -0.0721246233466077 0.47709853086313 -0.437664046985759 0.156582862093681 0.227404701659209 0.481287738522814 -0.112132441640413 0.399863314842775 -0.186356684919754 0.945199500168702 0.0133039505955593
"NBAS" 0.954245150259333 0.954245150259333 1 "-" -0.0826670595907193 0.745912300175772 -0.249923442895006 0.721928370897411 0.0515124069614444 0.254107914423828 -0.164998931741503 0.424678232488976 -0.200184003170312 0.374484018966792 0.173409277983622
"NBEA" 0.0214357604242414 0.0214357604242414 0.182062817771306 "-" -0.403066887440941 0.92717272863513 -0.0594332684204075 0.0241188102906666 -0.451750830296865 0.025870280130771 -0.635654759898962 0.085196416178716 -0.403451883542705 0.822429904683902 0.0350734923003261
"NBEAL1" 0.588961897248357 0.588961897248357 0.958395677067505 "-" -0.138016191294344 0.826455162700066 -0.122913031831587 0.0154190638693747 -0.475228095963853 0.559669904030374 -0.0658645241521607 0.522604242070144 -0.147210328000139 0.935489876362548 -0.0147020809120015
"NBEAL2" 1 1 1 "-" -0.0561566330430397 0.459574087280946 -0.426351455725084 0.811192332178888 -0.0504790091190519 0.913233221965641 -0.0189170867888175 0.508579164688905 0.130812632989511 0.224726230196588 -0.259345195237999
"NBL1" 1 1 1 "-" -0.119349442581846 0.172235797099834 -2.31005883507381 0.270863176228857 0.145010919423568 0.80832604091062 -0.0312549212920348 0.687608434590867 0.0946534513839542 0.287805496219532 -0.155548294854064
"NBN" 0.810593921751958 0.810593921751958 1 "+" 0.0416349314633776 0.435551299577872 0.550106104213267 0.0116610972695435 0.249837836977206 0.833052790133929 -0.0277628319467021 0.909305478288548 -0.0236637270261592 0.79811738306529 -0.0430307099736304
"NBPF1" 0.00842417785041445 0.00842417785041445 0.117953850515427 "-" -0.328328167217484 0.464204445468309 -0.587873500211961 0.780456695081556 -0.0721506142683046 0.0609812466157653 -0.242815430881129 0.00422157340872237 -0.580284850122704 0.0944312122052147 -0.340744315273138
"NBPF20" 1 1 1 "-" -0.104703745834546 0.190770922816323 -1.05741995073558 0.0525726366617713 -0.365567709914062 0.938128472786952 -0.00947215933162926 0.757215784021003 -0.0582135929529591 0.503693059984285 0.11537488745007
"NBPF3" 0.000642534152018226 0.000642534152018226 0.0352407276754063 "-" -0.591777083040585 0.799627570291601 -0.173860997605304 0.381407517863554 -0.164405837458898 0.000588481873429249 -1.06644584267584 0.00412148494795856 -0.619930324581503 0.970837525283913 -0.00699818760885521
"NBPF4" 0.464280734317721 0.464280734317721 0.8419566175464 "-" -2.43713242569638e-13 0.684282477385062 -0.267952403054935 0.302079019616442 0.0339772562869182 0.113139761009944 0.0916093493302604 0.560793464153467 0.117979107081215 0.316811443911914 0.14594783843368
"NBPF8" 1 1 1 "-" -0.126757691494833 0.130043975076593 -0.74682857011351 0.731122086007255 -0.0510013576672652 0.413631474594722 -0.133655354041217 0.745183508597564 -0.0665402601626402 0.683217436964165 -0.0694548996126503
"NBR1" 0.063165602672032 0.063165602672032 0.302031669543302 "-" -0.0473892821143345 0.75672331415741 -0.173824269020285 0.00518908530362599 0.447118296603352 0.880565399734401 0.0191864747652648 0.0130934324173863 -0.50334002989322 0.983914642495863 -0.00380881674354034
"NCALD" 0.0211410557607572 0.0211410557607572 0.180958441118141 "-" -0.321803689387042 0.797007663815061 -0.147050790055981 0.466603737490188 -0.0949657441684337 0.147015606012548 -0.33746895637586 0.00134803432829798 -0.63875488145446 0.466793930348587 -0.140017468551935
"NCAM1" 0.137331456239383 0.137331456239383 0.451652931494819 "+" 2.43713242569638e-09 0.290625694750096 0.80039303754439 0.0380794275290837 -0.247385381176837 0.163236335165353 -0.331214705175267 0.281342791332394 -0.293375056003557 0.445956546291077 -0.146561368849492
"NCAM2" 0.907448055771406 0.907448055771406 1 "+" 2.43713242569638e-09 0.252027248202106 0.675547863150994 0.910983473236415 -0.017747925399257 0.716074341354783 -0.0233856283313935 0.403654746465816 -0.18147417867961 0.0972268342625013 -0.287461742429677
"NCAN" 1 1 1 "+" 0.0925520239840771 0.562815225290718 0.362369837302494 0.48653746113439 0.127629215103956 0.876208727615212 -0.041303409235455 0.0765242495117144 0.37847966180609 0.681131451958507 -0.0691232377189755
"NCAPD2" 0.0144750338316901 0.0144750338316901 0.151910143038135 "-" -2.43713242569638e-13 0.550147875143466 -0.390391440727947 0.00115368041063192 0.442275673022974 0.335539228022077 0.0602955361007948 0.0386163023015675 0.47232319694986 0.905752825329153 -0.0205040627877443
"NCAPD3" 0.154563585272474 0.154563585272474 0.477030904005115 "+" 0.0440336447708674 0.54786524398212 0.406614951737778 0.00230489524812164 0.404876949700845 0.520594397732346 -0.0463515220943009 0.467400976770566 -0.158383722557552 0.658738910039357 0.0872877318857905
"NCAPG" 0.00325393622581171 0.00325393622581171 0.0746519649559673 "+" 0.201180055366088 0.468531060042363 0.44440046560475 2.16185603562826e-05 0.631738178954586 0.577589649280391 0.0142518297685586 0.291510125132494 0.199092066726044 0.289233557553424 0.188131949046702
"NCAPG2" 0.0110138857165556 0.0110138857165556 0.134167637358677 "+" 0.228317624135062 0.311904630195419 1.49465021948116 0.000158957231313434 0.462928506962409 0.425207176947435 0.0303792310858907 0.552950361278391 0.112450187951749 0.22280016634229 0.242632136622666
"NCAPH" 0.0267738096707621 0.0267738096707621 0.202100973520934 "+" 0.217108378375544 0.150626507637334 0.950270854889909 0.0019950106227043 0.34450671485288 0.963382609700551 -0.00430396003618142 0.0405016012002472 0.3969929680346 0.338025273411104 0.163996234020311
"NCAPH2" 1 1 1 "-" -2.43713242569638e-13 0.780098848938397 -0.187775165901349 0.873891523797455 0.03234509135414 0.698531763406009 -0.0539261365971781 0.955305881753079 -0.0123302511313778 0.0619514446970601 0.349905242420462
"NCBP1" 0.000658742973766724 0.000658742973766724 0.0358289076013326 "+" 0.206159493766757 0.685099268650848 0.23699888145282 0.00111694944990432 0.596685008309171 0.0139527936678642 0.188035659068372 0.39150944554331 -0.166933356134909 0.054150257072847 0.369922967471092
"NCBP2" 0.113713554685018 0.113713554685018 0.408181691276223 "-" -2.43713242569638e-13 0.628282770122836 -0.329932452929664 0.0435741787360542 0.294815041936856 0.294500259888913 -0.215096039401412 0.947031958820942 0.0136374663469672 0.0218297938555052 0.440505350531485
"NCDN" 0.029795796856581 0.029795796856581 0.210665185859447 "-" -0.317188219996824 0.164731175273193 -0.684824603352949 0.506560535178148 0.113504146386953 0.147537009082178 -0.336695603686845 0.00731506983715416 -0.594027889087412 0.281337136226604 -0.185230228991992
"NCEH1" 0.354532193695433 0.354532193695433 0.733024805466646 "+" 0.222078532379594 0.184136051137851 0.764434723725606 0.0164958373693292 0.698660121061295 0.917416123307778 -0.0134391951846594 0.29166172698059 0.248811002761762 0.420127541111106 0.156530059857531
"NCF1" 0.529038017188061 0.529038017188061 0.903456822892755 "-" -2.43713242569638e-13 0.621445432890059 -0.305284488830009 0.212727423947446 0.272096962242107 0.849618098827216 0.0252332363398113 0.137768793826147 0.326555809052475 0.120156545547348 -0.288036586922987
"NCF2" 0.188732337969043 0.188732337969043 0.53160874892313 "+" 0.248970544326807 0.748281612346647 0.196426718083648 0.198766708991958 0.253550508832584 0.138300379946458 0.22529187899723 0.0446219328706384 0.507830942896778 0.997726477545959 0.000509464613616877
"NCF4" 0.29453761114759 0.29453761114759 0.664754451414729 "-" -2.43713242569638e-13 0.84170087024313 -0.113547860777448 0.305756828384843 0.211955094890894 0.419732310417147 0.101163245576806 0.459558714926416 0.177857350826225 0.0241555669383592 -0.400570041438787
"NCK1" 0.0122757251012162 0.0122757251012162 0.140298983188048 "+" 0.323867178871941 0.0135289136265577 1.89628089069534 0.0965134190122997 0.324456462472913 0.0772335568523839 0.192709506505026 0.444257756743228 0.161322952310564 0.067685124264896 0.352756332338292
"NCK2" 0.981723542435224 0.981723542435224 1 "-" -2.43713242569638e-13 0.684244567190056 -0.279892366670779 0.673087999035452 0.0499233155056759 0.435801657974509 0.0922109177146889 0.551800755222614 0.134379233846754 0.146924637644292 0.253083443508294
"NCKAP1" 1 1 1 "-" -0.0223058002357555 0.383737018910335 -0.782375644929211 0.342873708896454 -0.130952348527346 0.522952707676937 0.0851291386675087 0.839232631233749 -0.0433205391078398 0.667414807819172 0.0760491770303373
"NCKAP1L" 0.230562059030878 0.230562059030878 0.586037696086699 "+" 0.134266183296314 0.13517091636719 1.25016831001024 0.210863389827055 0.273584767337744 0.394486070574746 -0.137485247362435 0.0548476211393966 0.449246973116997 0.615694313449772 -0.0912609905082974
"NCKAP5" 1 1 1 "-" -0.553981101238889 0.765196557298305 -0.192913082102903 0.306027908542808 -0.434201246326155 0.154958922833225 -1.19871700638088 0.827481680917318 -0.0434648527778362 0.955045437542166 0.0107493022127574
"NCKAP5L" 0.464642906761373 0.464642906761373 0.842292852946267 "+" 0.141062447507994 0.295837024214599 0.926201461896879 0.360819256422356 0.238406772064702 0.766030556227042 -0.0713547262072921 0.0318007998064425 0.480551613059136 0.504894902132061 -0.113062842910187
"NCKIPSD" 0.00131363753808837 0.00131363753808837 0.0490215986393696 "+" 0.30041661643199 0.4683764906019 0.429792237615365 0.0996558364322547 0.245701914133104 0.000327705125468245 0.425524194264165 0.743174008520932 0.067201325168181 0.0748336334892331 0.320355394359692
"NCL" 0.17476133173796 0.17476133173796 0.508545994634223 "+" 0.157343921910435 0.0744882715307775 1.93582403373441 0.475244458305452 -0.0722075616609599 0.368905239789786 0.135586117298813 0.24133927355535 -0.245269037454307 0.0639428505612 0.366839982574566
"NCLN" 0.211682112010756 0.211682112010756 0.56322561945719 "-" -2.43713242569638e-13 0.640366331269743 -0.30413958709354 0.124722665393537 0.247358337863012 0.23700953558886 0.163882210758657 0.591939740078111 0.114138885503399 0.0555208237841584 -0.363253042549803
"NCOA1" 0.0392812450489721 0.0392812450489721 0.239543060428534 "-" -0.272696519241401 0.336261664598461 -0.703881696070504 0.0224106424345878 -0.294373107487551 0.200049776464413 -0.1873639955813 0.0650858147832892 -0.390139346880856 0.323149841596859 -0.174506386516647
"NCOA2" 1 1 1 "-" -0.134857928454861 0.503625536642074 -0.301808123042473 0.739784304263586 -0.0342609931356906 0.510207138444737 -0.073520801936464 0.149862193497471 -0.333087642245029 0.717999873022204 -0.0615489719105904
"NCOA3" 0.0222430394687468 0.0222430394687468 0.184502572747976 "-" -0.235229752953031 0.0984530988801354 -1.46013866842175 0.374684481597028 0.0925296135948071 0.0179587621534143 -0.382372795624349 0.449560886602313 0.183771720529147 0.0580986793417882 -0.33967445277401
"NCOA4" 0.00243981255687303 0.00243981255687303 0.0648949812647947 "-" -0.00675258811337025 0.0907208498193044 -1.40676179653789 0.129051165971623 -0.246277041149426 0.0611096138082683 0.246030235291749 0.0774796989405158 -0.368131928963122 0.0101884684852044 0.47556923225608
"NCOA5" 1 1 1 "-" -0.12344127883126 0.288801529296851 -0.619122661341587 0.872253697868511 -0.0200203860194243 0.916396289250579 0.0189845381215001 0.0916255558862277 -0.378857265484022 0.74667284915035 -0.0637312669455926
"NCOA6" 0.768875575791796 0.768875575791796 1 "-" -0.162325825205987 0.0521890059935718 -1.55019840637739 0.569512094634816 -0.0775099645145662 0.776818675257709 0.0437831996123295 0.316688351706062 -0.223301244454947 0.298433341141543 -0.203928958111182
"NCOA7" 0.226722006670604 0.226722006670604 0.581976476526298 "-" -0.00992828507777451 0.134835978526093 -0.830763975959039 0.525037935307298 0.153090507504363 0.162568315703357 0.287369379972354 0.0891685182730114 -0.365760699093986 0.568813679085536 -0.115872458326021
"NCOR1" 0.000227479442478702 0.000227479442478702 0.022024593376452 "-" -0.304150417595837 0.33140404713404 -0.643601272013146 0.0139761593175708 -0.297532259542847 0.00814186310390834 -0.194581211636432 0.00359905848094636 -0.556730852284835 0.424850314462642 -0.144376296306288
"NCOR2" 0.17430941862309 0.17430941862309 0.507951455553949 "-" -0.0310111147610961 0.147802537393777 -1.02507367427293 0.438768769572874 0.118134900771868 0.3194319963515 0.10603548168592 0.35405833547825 0.189981647367784 0.0339435054647933 -0.426238908368081
"NCR1" 0.493140835141716 0.493140835141716 0.868230013030689 "+" 2.43713242569638e-09 0.142907514683014 0.908908271941153 0.276048395474416 -0.18237045612172 0.354720424822325 -0.300674031219363 0.134834453608386 0.310227587304344 0.962725769014025 0.00837926621639036
"NCR2" 1 1 1 "+" 0.0956224038828821 0.772808692289361 0.169987186384659 0.432910556368877 -0.161733680621496 0.51585110421314 0.126792532486017 0.453174155272754 0.170730971840885 0.483937713203648 0.124500578532353
"NCR3" 1 1 1 "+" 0.0463522831358352 0.658710154614099 0.392035055077005 0.719475250077486 0.0948414250593835 0.969762175352746 -0.00589669924384135 0.303982288376602 0.212850732825247 0.375513222038277 -0.178450483981949
"NCS1" 0.130252065600057 0.130252065600057 0.439937306770117 "-" -2.43713242569638e-13 0.799603162418237 -0.202186686236563 0.235044602193824 0.239003667416533 0.244843318135369 -0.283170321341336 0.0117831464087133 0.528536685584715 0.801378509596719 -0.0397878480593945
"NCSTN" 0.578810762548059 0.578810762548059 0.948108997447411 "-" -0.0833362615150156 0.082082530202795 -1.3681320895624 0.117440619454214 -0.227703168833535 0.280709446859678 0.0967854995137871 0.767992088160749 -0.0561518158616508 0.913619041249002 -0.0205521164866304
"NDC1" 0.00629702767171633 0.00629702767171633 0.103073387432339 "+" 0.246322756605031 0.18217503527033 1.1513505267039 0.0381975962661028 0.232027047739725 0.0429761490640771 0.190809184716639 0.827918837886262 -0.0411380984525644 0.00869485786475363 0.464416133866132
"NDC80" 0.00952467590459763 0.00952467590459763 0.125735098159791 "+" 0.252846845839551 0.00649390351162821 2.27690647405793 0.00612572528479326 0.322519676550066 0.565990247135603 0.0218628151667665 0.876726389737655 0.0285954136258486 0.0354717420053605 0.385284047407893
"NDE1" 0.0141961650734033 0.0141961650734033 0.151177084526702 "-" -2.43713242569638e-13 0.847239736942916 -0.10962814152552 0.0173865065876453 0.212987722402195 0.129071091665904 0.0649153758197598 0.31284289010239 0.228394770065133 0.0201954654439708 0.416430104488365
"NDEL1" 0.367732270749464 0.367732270749464 0.745940716109968 "-" -0.466447451593231 0.874613209116993 -0.147864058698488 0.649156450323553 0.121351584162806 0.0339101241603212 -1.09041255082884 0.766016900515244 -0.0682701930237174 0.310816393525725 -0.174681595340271
"NDFIP1" 0.000144062704395754 0.000144062704395754 0.0183809255350847 "-" -0.453667283343274 0.71157073880931 -0.216806423934674 0.000265037225805757 -0.947306673957046 0.0100107770168999 -0.462756463756018 0.0351608237668147 -0.466966966053975 0.600373239782543 -0.0895471239333493
"NDFIP2" 0.116491665398922 0.116491665398922 0.413810842662066 "+" 0.143992325369857 0.536251507730599 0.571790262374148 0.0553514137528067 0.284288764017718 0.407546036441022 0.046529387098944 0.666485738211765 -0.0967308679262733 0.0182021988135003 0.406627553696629
"NDN" 0.203649465901187 0.203649465901187 0.551055524681672 "+" 2.43713242569638e-09 0.68069301113113 0.307289534707183 0.207823551345269 -0.119242215522124 0.358427443358565 -0.131089244369521 0.260530511981696 -0.247084930806561 0.0432280119686579 -0.378412069990702
"NDNF" 0.118806266312064 0.118806266312064 0.418710126476946 "-" -0.0913636524548914 0.628416030629502 -0.316188164054836 0.316127853577417 -0.309510491203707 0.0499024635461905 0.166242038134859 0.0728490629000481 -0.369628561419047 0.659438532815758 -0.0686469165415732
"NDOR1" 1 1 1 "-" -2.43713242569638e-13 0.344720356678826 -0.557254136819363 0.464583818503809 0.184411012133756 0.351234397455129 0.126826427682506 0.903268428178703 -0.0281245534521075 0.312849011269211 0.180864879598268
"NDP" 0.933009693783595 0.933009693783595 1 "+" 0.0914175200862563 0.0415218570860322 2.58850568262181 0.908813595782856 0.00495543971959974 0.579848505528041 0.015747454789621 0.856352917637489 -0.0401501388084253 0.242140876732747 -0.22700550451975
"NDRG1" 0.00907425246379431 0.00907425246379431 0.122735735619474 "+" 0.104078055870119 0.758264777935657 0.246598114009281 0.00889927191973602 0.213116397857492 0.00628289128872583 0.169507672288595 0.609410913641313 0.0997079821910241 0.40109773906707 -0.157959253247166
"NDRG2" 0.439053806967272 0.439053806967272 0.817832372001081 "-" -0.259966711308026 0.0179333895201703 -1.83081715992036 0.391344595610208 -0.277622306556535 0.526845658829928 -0.141064368191315 0.389254473863367 -0.189156011745029 0.46075921984248 -0.139576610689007
"NDRG3" 1 1 1 "-" -0.0707589751239097 0.973640420327045 -0.0201713182124852 0.878148043551259 0.019523133484868 0.578606197433519 -0.0752727570325657 0.343529519567724 -0.202623497272476 0.952625129578622 0.0101400822830277
"NDRG4" 0.311718075020565 0.311718075020565 0.683816453132595 "-" -0.304663612892036 0.111661020266449 -1.25685777934859 0.928099205674238 0.036212779402897 0.119239151044412 -0.819270724946673 0.298620386054551 0.203852439220481 0.323321627184948 0.179402428189905
"NDST1" 1 1 1 "+" 0.0470845027468105 0.223789674739567 0.899821760074203 0.509196677943208 -0.221693454122916 0.726632561980053 0.0424369793541654 0.621457986617645 0.106315067713366 0.82814278729639 -0.0397827882900744
"NDST2" 0.515159408995685 0.515159408995685 0.890586717265168 "-" -0.155493455826304 0.782283857460672 -0.166440937829255 0.94457755925413 0.0125660764615052 0.536350846910446 -0.111607086971342 0.642548982018173 -0.102683742234553 0.0150370637217918 -0.444000897069218
"NDST3" 0.0634299675378534 0.0634299675378534 0.302463026117954 "-" -2.43713242569638e-13 0.0146498548371326 -1.93761481847646 0.103652185950404 0.444318022197959 0.11709889860408 0.302470125662755 0.798724701419704 0.0540848040113912 0.217874208218522 0.198497091445968
"NDST4" 0.0842857734130114 0.0842857734130114 0.351653270874301 "+" 0.0152420873140794 0.695756535621667 0.262481229295803 0.132786911542304 -0.243149865033686 0.296519421059198 -0.29394462233129 0.0542320210360087 0.481532361110148 0.100032758483836 0.253010703331638
"NDUFA1" 0.0931431227292247 0.0931431227292247 0.368995354741183 "+" 0.0476230296904403 0.114088859457983 1.93458118577974 0.915208611146691 0.0140977259192802 0.041714054264837 0.137599404727054 0.108230352613728 -0.38325357617585 0.427614635022477 -0.135135703096222
"NDUFA10" 0.00134044503309759 0.00134044503309759 0.0490215986393696 "+" 2.43713242569638e-09 0.0480054036189608 1.54283050999585 0.0248202443539275 -0.289224984893495 0.114316081808117 -0.174918490012081 0.0997198360061744 -0.35865999792734 0.0119846852015182 0.399244310276005
"NDUFA11" 1 1 1 "+" 0.088505223298397 0.193634537981252 0.860308348615448 0.207121664745143 0.287794191387339 0.697307000285771 0.0262827620984404 0.642888078209409 0.10256593181107 0.340642362200229 -0.173920152144913
"NDUFA12" 0.00615292499885353 0.00615292499885353 0.102128144307095 "+" 0.238155488763016 0.105214415001257 1.40451128529406 0.000102391745097492 0.627433349681508 0.383779987315231 0.116793680018311 0.751385783116115 -0.0657843717082388 0.253279896900891 0.218804913122913
"NDUFA13" 1 1 1 "-" -0.0242988631822563 0.955227007568729 -0.0313468711831899 0.243570699434841 0.24033374741219 0.57665165284 -0.0620890797042035 0.359719512877847 -0.199685586254696 0.779671148328604 0.0561952038334037
"NDUFA2" 0.607347483376067 0.607347483376067 0.972771543992005 "+" 2.43713242569638e-09 0.380255796418769 1.15406352497399 0.0588683401459352 -0.460176459308819 0.945426088709053 0.00617977735305178 0.0949927478551311 -0.362256228239395 0.756835187010281 0.0520984679030741
"NDUFA3" 1 1 1 "-" -2.43713242569638e-13 0.940426959321349 -0.0436807229368995 0.678018382855332 0.0864110386967899 0.418768045767269 0.106835515927578 0.753552607116589 -0.074105791628443 0.935683814796402 0.0147629274235646
"NDUFA4" 0.627284778485226 0.627284778485226 0.989246046196027 "-" -0.0984776317794576 0.211845334769998 -0.843574400727612 0.676618438603577 -0.0575932186991327 0.85387771740805 0.018609197507246 0.0613372797223686 -0.400946940424629 0.275332918074519 0.19236865818053
"NDUFA4L2" 0.797135281414474 0.797135281414474 1 "-" -2.43713242569638e-13 0.88766049042899 -0.0919147268786133 0.176398469092022 0.211947960855215 0.394953343168268 0.0460595585521613 0.796470365194077 -0.0500045073126075 0.188160479241187 0.220334518805578
"NDUFA5" 0.37456085744283 0.37456085744283 0.753146734720732 "+" 2.43713242569638e-09 0.596131328131524 0.28856505252338 0.891211981810729 -0.0235506728127113 0.0427590360631133 -0.177043884291728 0.554318590789584 -0.132155950140138 0.323820875706488 0.168337659765333
"NDUFA6" 1 1 1 "+" 0.0213897463079929 0.484434459014408 0.424605238773117 0.852493025536367 0.0261710302706672 0.870322297196382 -0.0102700672963872 0.491369086611948 -0.147661006784141 0.290380944740831 0.173481157690162
"NDUFA7" 0.372002850798619 0.372002850798619 0.751100360734175 "+" 2.43713242569638e-09 0.148106234379889 0.749137336754177 0.504852704290424 0.147333902157975 0.395941823504945 -0.0717258427048777 0.0927188118303003 -0.361822435335069 0.379151715615791 -0.164790053696989
"NDUFA8" 0.0280168257097794 0.0280168257097794 0.205584477574907 "+" 0.27135815808277 0.0289974672218725 3.09959667997497 0.304800082959225 0.244077366675316 0.0613600931066772 0.17051808842667 0.341484945592443 -0.219823661843816 0.0766020738996307 0.296279464552795
"NDUFA9" 0.605179400330655 0.605179400330655 0.971398061532887 "+" 0.186020058441802 0.214665652824485 1.0834944195114 0.296295368660629 0.185471375363956 0.340731165268259 0.0744176162335717 0.253043076495404 0.250846764813124 0.556294772573037 0.0927329590024723
"NDUFAB1" 0.469078891136434 0.469078891136434 0.846273584656729 "-" -0.100909465956534 0.519229306672974 -0.42404286578842 0.715409660569643 -0.0729339309191069 0.756038047235427 0.0267728665003613 0.0200566225389874 -0.480826971487916 0.369580205989809 0.151065982949148
"NDUFAF1" 0.211631705025306 0.211631705025306 0.56322561945719 "-" -0.126364097129935 0.489468828083135 -0.483731278335761 0.869592840131956 -0.0242368607278186 0.453704214971876 0.0764255363116709 0.0053943390070293 -0.522235885419181 0.723607284312006 -0.0651805094230839
"NDUFAF2" 0.626879501573915 0.626879501573915 0.988994601894847 "+" 2.43713242569638e-09 0.0440286960784748 1.67914737910841 0.294213506670795 -0.137367134238478 0.416861695757998 -0.157748580785265 0.411773530842299 -0.170193890301437 0.856720206384018 0.0337888522902032
"NDUFAF3" 0.335086780967094 0.335086780967094 0.71024979970001 "-" -0.0972494089384156 0.00581754149422173 -3.48912668766631 0.274530107958331 0.242457850997184 0.437507910233604 0.128874558136881 0.728158068153774 -0.0761472446301417 0.651896935044097 0.0829129480534999
"NDUFAF4" 0.607023858255009 0.607023858255009 0.972720397834054 "+" 0.0547883379281187 0.424204990988048 0.655984038898745 0.839236856107623 -0.0308024674694035 0.591769832945172 -0.066641064933872 0.644729728823026 -0.0947847046462098 0.0246664181118448 0.39137483682831
"NDUFAF5" 1 1 1 "-" -0.0523465024525497 0.708817751967196 -0.183425732886614 0.990514099406143 -0.00126092651724253 0.45958921867387 -0.114858298524159 0.659290487327968 -0.0889363657581671 0.435867282077889 0.120905209910827
"NDUFAF7" 0.0559998916518943 0.0559998916518943 0.284491976302161 "-" -0.262305101544373 0.841967029278772 -0.136742071695442 0.18088655412536 0.117599029088717 0.00320904573573299 -0.77320218664527 0.793350725667262 0.0587795990156596 0.556500231347935 0.102093410365043
"NDUFB1" 0.294943359786752 0.294943359786752 0.664994794788799 "-" -0.12310039432589 0.258600225210573 -0.708163936868493 0.0401285473779326 -0.378172927808453 0.514020102475615 0.0578034448677033 0.141522425635971 -0.288949735761814 0.727494001968945 0.0600285710222824
"NDUFB10" 0.0325669563955453 0.0325669563955453 0.220103932094546 "+" 2.43713242569638e-09 0.190917484248989 0.889614258900414 0.0563152023301373 -0.392502983624336 0.748757106724114 0.031922002574717 0.00182124821401186 -0.659937621246846 0.787201539911858 -0.0497744185418082
"NDUFB11" 1 1 1 "-" -0.122248354224011 0.979707701794913 -0.0211199400108189 0.0979025713542735 -0.395393455848037 0.946588387202661 -0.00274276817708653 0.345423722266202 -0.206914785497973 0.625862548160596 -0.0851931133104736
"NDUFB2" 0.00667113668108213 0.00667113668108213 0.10681784226067 "+" 2.43713242569638e-09 0.743495800923065 0.259856640566639 0.010782829765661 0.477944916480934 0.559806125834995 0.0414065178123948 0.000642949612329648 -0.712148813145544 0.962074214846517 0.00891622614855045
"NDUFB3" 0.178042750859959 0.178042750859959 0.514105948129863 "-" -2.43713242569638e-13 0.93889542176892 -0.0437506155970162 0.279610011369034 0.221089630329804 0.0703038965783283 0.100524047007894 0.8772082469672 -0.0338273310743441 0.0546482720822953 0.340550617911022
"NDUFB4" 0.236939564700177 0.236939564700177 0.594918314113785 "+" 0.157657826928693 0.0902106826488959 2.69667224611663 0.0821129528792491 0.257924181557882 0.150463040756571 0.0522204501615277 0.412494640810012 -0.181810143464955 0.957000275346349 -0.00981192146514107
"NDUFB5" 0.0597590677521318 0.0597590677521318 0.293112944655777 "+" 0.130863998396583 0.102865471852461 0.912036386521365 0.00952974581515709 0.266107743829195 0.885711832292692 -0.00761361355175473 0.569776779560452 -0.123225142293324 0.0256935430445526 0.400999575400611
"NDUFB6" 0.320036628943174 0.320036628943174 0.693391151579187 "+" 0.0723523244652629 0.109446888326722 1.11723991553308 0.40551253025281 0.115705019486493 0.149984929283277 0.198540697868468 0.251484091778782 -0.259147530275258 0.570772530624161 -0.130003313703768
"NDUFB7" 1 1 1 "+" 0.120824210103522 0.307274520975293 1.12459222890945 0.140959276447793 0.464174960526847 0.913052451212147 0.0187541522864823 0.955420860810382 -0.0124504473645045 0.753687439532305 -0.0612903161707258
"NDUFB8" 1 1 1 "-" -0.0505595283679353 0.911954370027585 -0.0644548873592202 0.26465350358718 -0.239004242081716 0.469424535068633 -0.0889528395943924 0.784968115863109 0.0639582533407164 0.762959374549732 0.04913661781688
"NDUFB9" 1 1 1 "+" 2.43713242569638e-09 0.794529749077688 0.335524382903097 0.787588517458416 0.036424490190174 0.74894527103353 0.0128753707913754 0.0562737876467098 -0.443285989321064 0.634051790267311 -0.083944163255392
"NDUFC1" 0.735713625593029 0.735713625593029 1 "-" -0.13422618130929 0.608720565191719 -0.310412168888688 0.624907628679906 -0.0862437773099915 0.728073439149992 0.0193603983727344 0.0300732173445891 -0.46490140933361 0.749918723695022 -0.0541104998150181
"NDUFS1" 0.247786219026874 0.247786219026874 0.607831682405557 "-" -0.0107013479068917 0.661904329633675 -0.299612811171229 0.962421167051051 -0.00464278785481296 0.755339513511676 -0.0177135002782869 0.13082159598669 -0.301447930255152 0.0112889338844328 0.429505526505069
"NDUFS2" 1 1 1 "+" 2.43713242569638e-09 0.858974036870563 0.130494279759547 0.839911148722094 0.0215995038047085 0.968191079484929 0.00401121782486348 0.3525377023926 -0.197140829730856 0.479321113044424 0.124916527251965
"NDUFS3" 0.398621522969917 0.398621522969917 0.777152598453102 "+" 2.43713242569638e-09 0.650438683689335 0.30430035042246 0.282384011415704 0.281586210453898 0.675015301675796 0.046863950560908 0.0160574334727112 -0.530069648758791 0.844508324243223 -0.0349626807206431
"NDUFS4" 1 1 1 "-" -0.0904084171084402 0.794769223465374 -0.146921194026302 0.89000398001308 0.0100318455492237 0.308327301541681 -0.176409819438697 0.512839218009704 -0.154421116027046 0.573553777354478 0.105099985447554
